GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
5146,PDE6C,10,95337345,95435430,392,50,142488,0.32389,0.37301
4636,MYL5,4,634717,685822,159,18,142488,0.32383,0.37303
3234,HOXD8,2,176959422,177007423,115,26,142488,0.32381,0.37304
118812,MORN4,10,99364310,99428913,158,19,142488,0.32379,0.37305
23474,ETHE1,19,44000871,44066408,229,28,142488,0.32374,0.37307
283635,FAM177A1,14,35479113,35562589,318,23,142488,0.32354,0.37314
6291,SAA4,11,18242902,18293384,227,38,142488,0.32336,0.37321
26496,OR10A3,11,7950123,7996067,181,23,142488,0.32328,0.37324
1871,E2F3,6,20367137,20503945,325,50,142488,0.32319,0.37327
1406,CRX,19,48288807,48356587,410,40,142488,0.32317,0.37328
23396,PIP5K1C,19,3620179,3735484,399,52,142488,0.323,0.37335
442184,OR2B3,6,29043985,29090090,169,21,142488,0.32294,0.37337
10818,FRS2,12,69829129,69983573,403,26,142488,0.32289,0.37339
200765,TIGD1,2,233402779,233450226,153,15,142488,0.32281,0.37342
116966,WDR17,4,176951985,177113979,645,32,142488,0.32264,0.37348
1767,DNAH5,5,13680437,14046841,1437,76,142488,0.32264,0.37349
1543,CYP1A1,15,75001883,75052951,117,19,142488,0.3226,0.3735
5698,PSMB9,6,32786927,32837628,414,44,142488,0.32252,0.37353
10206,TRIM13,13,50536143,50602603,119,14,142488,0.32238,0.37358
2952,GSTT1,22,24366135,24419284,101,19,142488,0.3223,0.37361
222662,LHFPL5,6,35738071,35801852,233,27,142488,0.32213,0.37368
3662,IRF4,6,356739,421443,277,50,142488,0.32204,0.37371
387890,TMEM233,12,119996264,120089861,268,23,142488,0.32186,0.37378
11315,PARK7,1,7986714,8055342,161,23,142488,0.32182,0.37379
96597,TBC1D27,17,16816948,16867856,259,20,142488,0.32177,0.37381
125981,ACER1,19,6296510,6368640,443,29,142488,0.32175,0.37382
101927401,LOC101927401,1,228539180,228589500,126,18,142488,0.32171,0.37384
9058,SLC13A2,17,26765664,26834799,202,23,142488,0.32137,0.37397
284521,OR2L13,1,248065493,248274224,868,42,142488,0.32134,0.37398
284415,VSTM1,19,54534079,54602207,377,41,142488,0.32097,0.37412
29785,CYP2S1,19,41664115,41723444,219,39,142488,0.32095,0.37412
168090,C6orf118,6,165683153,165758111,237,27,142488,0.32087,0.37416
8468,FKBP6,7,72707155,72782646,144,15,142488,0.32078,0.37419
23363,OBSL1,2,220405450,220471357,161,31,142488,0.3206,0.37426
80059,LRRTM4,2,76964849,77784502,3375,114,142488,0.32048,0.3743
1837,DTNA,18,32038254,32481808,1098,40,142488,0.32025,0.37439
94025,MUC16,19,8949516,9127018,741,57,142488,0.32021,0.3744
3326,HSP90AB1,6,44178903,44231625,152,30,142488,0.32018,0.37442
122616,C14orf79,14,105417125,105476056,275,29,142488,0.32015,0.37443
284161,GDPD1,17,57262828,57363331,205,15,142488,0.3199,0.37452
404220,C6orf201,6,4044440,4141000,301,22,142488,0.31933,0.37474
445571,CBWD3,9,70821839,70924932,68,19,142488,0.31896,0.37488
388394,RPRML,17,45045522,45091614,216,18,142488,0.31881,0.37494
100132396,ZNF705B,8,7748859,7819935,98,29,142488,0.31872,0.37497
2289,FKBP5,6,35531362,35731360,461,36,142488,0.3187,0.37498
4820,NKTR,3,42607147,42700233,235,19,142488,0.3187,0.37498
442186,OR2J3,6,29044587,29090661,170,21,142488,0.31861,0.37501
84310,C7orf50,7,1026623,1212911,1231,39,142488,0.3185,0.37505
56339,METTL3,14,21956282,22014517,202,40,142488,0.31846,0.37507
8612,PPAP2C,19,271040,326435,286,31,142488,0.31834,0.37511
54436,SH3TC1,4,8166060,8252830,283,42,142488,0.31836,0.37511
8987,STBD1,4,77192179,77242283,171,18,142488,0.31821,0.37516
84267,C9orf64,9,86543226,86606665,164,23,142488,0.31819,0.37517
55106,SLFN12,17,33728079,33795302,245,42,142488,0.31788,0.37529
11166,SOX21,13,95351876,95399389,145,21,142488,0.31769,0.37536
54977,SLC25A38,3,39389815,39448819,247,27,142488,0.3177,0.37536
10555,AGPAT2,9,139557595,139616911,191,32,142488,0.31714,0.37557
8480,RAE1,20,55891145,55963519,248,12,142488,0.31701,0.37562
55561,CDC42BPG,11,64581661,64647041,160,26,142488,0.31698,0.37563
100533952,RBAK-RBAKDN,7,5050452,5122854,311,20,142488,0.31669,0.37574
8794,TNFRSF10C,8,22925327,22984950,190,30,142488,0.3165,0.37581
4015,LOX,5,121388890,121449206,142,23,142488,0.31633,0.37587
26692,OR2W1,6,29001990,29047952,200,24,142488,0.31629,0.37589
3383,ICAM1,19,10345707,10407291,172,39,142488,0.31582,0.37607
23179,RGL1,1,183570208,183907666,1167,46,142488,0.3158,0.37608
64759,TNS3,7,47304752,47656742,1048,104,142488,0.31569,0.37612
11001,SLC27A2,15,50439393,50538589,471,35,142488,0.31566,0.37613
23506,GLTSCR1L,6,42714790,42846296,261,28,142488,0.31538,0.37624
23562,CLDN14,21,37822919,37983867,675,46,142488,0.31531,0.37626
219477,OR8J1,11,56092691,56138764,181,15,142488,0.31512,0.37634
25983,NGDN,14,23903898,23957402,167,15,142488,0.31499,0.37638
23031,MAST3,19,18173585,18272502,393,31,142488,0.31474,0.37648
970,CD70,19,6572969,6626163,288,28,142488,0.31456,0.37655
23313,KIAA0930,22,45578123,45671650,470,40,142488,0.31445,0.37659
3184,HNRNPD,4,83264467,83330149,232,35,142488,0.31436,0.37662
58490,RPRD1B,20,36626864,36766182,250,24,142488,0.31438,0.37662
286362,OR13C9,9,107369529,107415485,216,14,142488,0.3143,0.37665
7827,NPHS2,1,179509674,179580086,269,20,142488,0.31407,0.37674
1845,DUSP3,17,41833489,41891368,138,14,142488,0.31397,0.37677
7042,TGFB2,1,218483676,218627961,327,42,142488,0.31379,0.37684
23322,RPGRIP1L,16,53623818,53772771,364,27,142488,0.31374,0.37686
8522,GAS7,17,9803926,10136868,1547,182,142488,0.31306,0.37712
56547,MMP26,11,4974424,5023659,209,32,142488,0.31297,0.37715
51099,ABHD5,3,43697375,43774217,227,18,142488,0.31275,0.37724
9564,BCAR1,16,75252928,75336951,398,31,142488,0.31236,0.37738
85461,TANC1,2,159790146,160099170,1036,56,142488,0.31213,0.37747
755,C21orf2,21,45738827,45794285,166,20,142488,0.31206,0.3775
6425,SFRP5,10,99516508,99566756,162,19,142488,0.31188,0.37756
5511,PPP1R8,1,28122252,28188183,110,13,142488,0.31187,0.37757
9183,ZW10,11,113593905,113679485,255,22,142488,0.31183,0.37758
3225,HOXC9,12,54358877,54407121,86,18,142488,0.3117,0.37763
60370,AVPI1,10,99427181,99482015,195,31,142488,0.31166,0.37765
440400,RNASEK,17,6880736,6927852,134,14,142488,0.31158,0.37768
8078,USP5,12,6926285,6985796,140,35,142488,0.31141,0.37775
3767,KCNJ11,11,17396795,17445878,194,31,142488,0.31131,0.37778
2045,EPHA7,6,93939738,94164302,602,59,142488,0.31108,0.37787
84503,ZNF527,19,37827007,37893967,136,21,142488,0.31092,0.37793
59285,CACNG6,19,54459403,54525920,274,31,142488,0.31089,0.37794
91522,COL23A1,5,177654617,178052573,1708,143,142488,0.31069,0.37802
8510,MMP23B,1,1532060,1580030,109,17,142488,0.31067,0.37803
57491,AHRR,5,269291,448406,818,43,142488,0.3106,0.37805
389203,SMIM20,4,25880528,25941501,194,26,142488,0.31024,0.37819
27436,EML4,2,42361490,42569688,639,25,142488,0.31021,0.3782
80178,C16orf59,16,2475115,2524964,117,8,142488,0.3102,0.3782
1179,CLCA1,1,86899526,86975977,296,40,142488,0.31005,0.37826
116844,LRG1,19,4527227,4575036,190,39,142488,0.30993,0.37831
54360,CYTL1,4,5006313,5056197,174,29,142488,0.30982,0.37835
84933,C8orf76,8,124222196,124288656,61,12,142488,0.30973,0.37838
6372,CXCL6,4,74667273,74714477,113,23,142488,0.30967,0.3784
259286,TAS2R40,7,142884172,142930143,66,9,142488,0.30939,0.37851
219487,OR5M11,11,56299816,56345733,235,19,142488,0.30928,0.37856
60529,ALX4,11,44272278,44366735,323,52,142488,0.30914,0.37861
730094,C16orf52,16,21984456,22105975,144,25,142488,0.30901,0.37866
55092,TMEM51,1,15444028,15556974,603,34,142488,0.30893,0.37869
400591,C17orf102,17,32891142,32941388,163,32,142488,0.30888,0.37871
24146,CLDN15,7,100865373,100917101,238,13,142488,0.30865,0.37879
3101,HK3,5,176297870,176361333,183,26,142488,0.30855,0.37883
9785,DHX38,16,72092615,72156811,206,22,142488,0.30835,0.37891
728118,NUTM2A,10,88948616,89005645,147,21,142488,0.30814,0.37899
57492,ARID1B,6,157063980,157541913,1151,78,142488,0.3079,0.37908
9475,ROCK2,2,11309894,11519711,683,25,142488,0.30786,0.37909
57555,NLGN2,17,7276502,7333183,153,34,142488,0.30783,0.3791
6868,ADAM17,2,9619392,9730917,311,27,142488,0.30774,0.37914
101927469,LOC101927469,16,14980426,15043180,30,13,142488,0.30771,0.37915
3145,HMBS,11,118920587,118974259,142,16,142488,0.30761,0.37919
5145,PDE6A,5,149227519,149359356,378,49,142488,0.3075,0.37923
5629,PROX1,1,214126278,214224853,252,29,142488,0.3074,0.37927
3093,UBE2K,4,39664664,39794412,390,22,142488,0.30733,0.3793
646424,SPINK8,3,48338336,48404831,172,10,142488,0.30712,0.37938
4160,MC4R,18,58028564,58075001,169,24,142488,0.30707,0.3794
8328,GFI1B,9,135785888,135877084,320,53,142488,0.30698,0.37943
2516,NR5A1,9,127233515,127304769,103,16,142488,0.30693,0.37945
5442,POLRMT,19,607223,668665,350,47,142488,0.30626,0.3797
126859,AXDND1,1,179299855,179533870,1413,24,142488,0.30621,0.37972
779,CACNA1S,1,200998635,201116694,460,71,142488,0.30616,0.37974
101928433,LOC101928433,6,16727102,16775225,151,28,142488,0.30612,0.37976
84286,TMEM175,4,891175,962444,235,34,142488,0.30589,0.37984
345062,PRSS48,4,152163152,152222719,197,13,142488,0.30582,0.37987
27250,PDCD4,10,112596553,112669764,178,31,142488,0.30583,0.37987
55347,ABHD10,3,111662723,111722215,267,22,142488,0.30573,0.3799
143282,FGFBP3,10,93656345,93704258,117,22,142488,0.30565,0.37994
83890,SPATA9,5,94977885,95053885,220,25,142488,0.30545,0.38001
283152,CCDC153,11,119050963,119107160,89,13,142488,0.3054,0.38003
2660,MSTN,2,190910426,190962455,121,21,142488,0.30539,0.38003
79725,THAP9,4,83786837,83851284,166,15,142488,0.30536,0.38005
51642,MRPL48,11,73463917,73585656,435,29,142488,0.30504,0.38017
258010,SVIP,11,22833598,22886382,146,15,142488,0.30479,0.38026
83479,DDX59,1,200599935,200674126,289,20,142488,0.30461,0.38033
2647,BLOC1S1,12,56074818,56123491,98,13,142488,0.30447,0.38039
2303,FOXC2,16,86565857,86612539,204,25,142488,0.30436,0.38043
25871,C3orf17,3,112711291,112773555,149,26,142488,0.30424,0.38047
390157,OR8K1,11,56078515,56124474,169,15,142488,0.30412,0.38052
282966,C10orf53,10,50852684,50926956,271,21,142488,0.30391,0.3806
55845,BRK1,3,10122333,10178874,211,11,142488,0.3039,0.3806
6387,CXCL12,10,44855601,44915545,296,31,142488,0.30375,0.38066
5992,RFX4,12,106941685,107166582,536,34,142488,0.30335,0.38081
220042,DDIAS,11,82576017,82655701,206,20,142488,0.30328,0.38084
93183,PIGM,1,159987462,160036783,120,20,142488,0.3032,0.38087
84656,GLYR1,16,4843204,4932383,303,26,142488,0.30314,0.38089
9883,POM121,7,72314906,72431979,173,30,142488,0.30309,0.38091
90639,COX19,7,994486,1050235,306,33,142488,0.30307,0.38092
10846,PDE10A,6,165730776,166110588,1468,134,142488,0.30289,0.38099
1459,CSNK2A2,16,58181811,58266782,357,25,142488,0.30287,0.38099
79843,FAM124B,2,225233415,225301711,356,23,142488,0.30287,0.38099
204851,HIPK1,1,114436819,114530491,201,33,142488,0.30281,0.38102
6689,SPIB,19,50887195,50944310,212,35,142488,0.30246,0.38115
1777,DNASE2,19,12976025,13027409,99,18,142488,0.30214,0.38127
340152,ZC3H12D,6,149758766,149841148,283,19,142488,0.30204,0.38131
51433,ANAPC5,12,121736048,121827012,266,29,142488,0.30205,0.38131
353174,ZACN,17,74040263,74088885,99,9,142488,0.30194,0.38135
1102,RCBTB2,13,49053099,49142341,169,21,142488,0.30166,0.38146
119687,OR51A7,11,4893600,4939538,145,21,142488,0.30148,0.38152
55695,NSUN5,7,72706513,72757864,89,16,142488,0.30135,0.38157
341392,ACSM4,12,7421928,7490969,178,22,142488,0.30133,0.38158
23478,SEC11A,15,85202768,85294691,225,28,142488,0.30097,0.38172
23231,SEL1L3,4,25739049,25899647,481,75,142488,0.30071,0.38182
101929605,LOC101929605,16,33288270,33353787,60,20,142488,0.30067,0.38183
8708,B3GALT1,2,168311692,168737366,1288,97,142488,0.30053,0.38188
100506217,LOC100506217,5,21471416,21520033,133,25,142488,0.30055,0.38188
164395,TTLL9,20,30423440,30542770,260,30,142488,0.30051,0.38189
339500,ZNF678,1,227716220,227875144,521,20,142488,0.30019,0.38202
2022,ENG,9,130567291,130652052,212,46,142488,0.30008,0.38206
6786,STIM1,11,3841933,4124440,820,38,142488,0.29968,0.38221
5441,POLR2L,11,829721,877529,159,17,142488,0.29966,0.38222
1807,DPYS,8,105381652,105514281,379,42,142488,0.29961,0.38224
835,CASP2,7,142950308,143014789,49,17,142488,0.29957,0.38225
10648,SCGB1D1,11,61922710,61971009,215,19,142488,0.29945,0.3823
84814,PPAPDC3,9,134130069,134194649,181,24,142488,0.29943,0.38231
8106,PABPN1,14,23754397,23805394,107,26,142488,0.29925,0.38237
4488,MSX2,5,174116575,174167902,173,27,142488,0.29924,0.38238
80381,CD276,15,73941560,74016859,211,26,142488,0.29918,0.3824
79663,HSPBAP1,3,122448844,122547666,335,20,142488,0.29895,0.38249
219473,OR8K3,11,56050783,56096721,176,16,142488,0.29863,0.38261
56479,KCNQ5,6,73296571,73918574,1825,123,142488,0.29858,0.38263
54619,CCNJ,10,97768159,97830627,164,25,142488,0.29849,0.38267
79174,CRELD2,22,50277283,50331188,323,12,142488,0.2983,0.38274
126638,RPTN,1,152116071,152166704,85,19,142488,0.29814,0.3828
116151,FAM210B,20,54898983,54953719,178,16,142488,0.29802,0.38284
4640,MYO1A,12,57412301,57479549,139,14,142488,0.29798,0.38286
23428,SLC7A8,14,23584504,23687869,312,56,142488,0.29783,0.38292
6694,SPP2,2,234924346,234995776,398,44,142488,0.29769,0.38297
118491,CFAP70,10,75003516,75154425,491,10,142488,0.29764,0.38299
7425,VGF,7,100795790,100845862,154,20,142488,0.29762,0.38299
3884,KRT33B,17,39509746,39561052,117,16,142488,0.29744,0.38306
84876,ORAI1,12,122029455,122089946,144,20,142488,0.29731,0.38312
84253,GARNL3,9,129951750,130165828,405,37,142488,0.2973,0.38312
2932,GSK3B,3,119530800,119848264,607,38,142488,0.29726,0.38313
55329,MNS1,15,56710929,56792335,226,30,142488,0.29727,0.38313
391114,OR6K3,1,158676958,158722905,179,13,142488,0.29723,0.38315
26146,TRAF3IP1,2,239194185,239319541,388,28,142488,0.29711,0.38319
408186,OVOS,12,9646848,9727876,95,29,142488,0.29672,0.38334
7482,WNT2B,1,112975040,113073910,253,32,142488,0.29669,0.38335
283518,KCNRG,13,50554390,50605058,92,13,142488,0.29653,0.38341
1842,ECM2,9,95245829,95333374,251,21,142488,0.29646,0.38344
23333,DPY19L1,7,34958491,35112653,590,26,142488,0.29642,0.38346
23468,CBX5,12,54614730,54708915,97,18,142488,0.29628,0.38351
6390,SDHB,1,17335217,17415665,362,18,142488,0.29625,0.38352
345,APOC3,11,116665624,116713787,207,31,142488,0.2958,0.38369
9296,ATP6V1F,7,128467857,128515903,168,23,142488,0.29568,0.38374
7111,TMOD1,9,100228462,100377177,391,53,142488,0.29533,0.38387
8443,GNPAT,1,231341919,231423719,238,29,142488,0.29534,0.38387
83606,GUCD1,22,24926406,24986901,157,20,142488,0.29524,0.38391
25873,RPL36,19,5655272,5701678,117,19,142488,0.29521,0.38392
3916,LAMP1,13,113916436,113987746,135,24,142488,0.29504,0.38398
117196,MRGPRX4,11,18159384,18205827,267,8,142488,0.29484,0.38406
56920,SEMA3G,3,52457268,52514112,100,10,142488,0.29461,0.38414
79724,ZNF768,16,30525322,30573821,56,17,142488,0.29457,0.38416
92312,MEX3A,1,156031804,156086789,87,19,142488,0.29431,0.38426
79148,MMP28,17,34073316,34157711,213,20,142488,0.29429,0.38427
643365,LINC00452,13,114551610,114636485,295,37,142488,0.29418,0.38431
83444,INO80B,2,74647150,74695087,49,9,142488,0.29412,0.38433
654231,OCM,7,5885429,5935994,334,40,142488,0.29384,0.38444
54922,RASIP1,19,49213842,49279136,220,24,142488,0.29373,0.38448
5332,PLCB4,20,9014357,9471463,1192,90,142488,0.29361,0.38453
10723,SLC12A7,5,1040489,1147172,529,59,142488,0.29354,0.38455
29991,OBP2A,9,138402885,138451815,253,31,142488,0.2935,0.38457
9322,TRIP10,19,6704693,6761529,165,39,142488,0.29332,0.38464
3375,IAPP,12,21490802,21542914,223,28,142488,0.29315,0.3847
439996,IFIT1B,10,91102813,91154962,155,19,142488,0.29308,0.38473
8775,NAPA,19,47980891,48053515,134,16,142488,0.29303,0.38475
55308,DDX19A,16,70345764,70417286,132,21,142488,0.293,0.38476
23310,NCAPD3,11,134012337,134129426,284,29,142488,0.29295,0.38478
219469,OR8H1,11,56047603,56093538,174,17,142488,0.29295,0.38478
727910,TLCD2,17,1596084,1648662,179,30,142488,0.29284,0.38482
84464,SLX4,16,3621182,3696585,210,10,142488,0.29277,0.38485
57333,RCN3,19,49995875,50056891,206,13,142488,0.2924,0.38499
118856,MMP21,10,127445022,127499390,113,11,142488,0.29238,0.385
84812,PLCD4,2,219437488,219511909,147,9,142488,0.29234,0.38501
23788,MTCH2,11,47628858,47699206,102,16,142488,0.29202,0.38513
23522,KAT6B,10,76549685,76802380,388,22,142488,0.29201,0.38514
1950,EGF,4,110799040,110944118,398,26,142488,0.29135,0.38539
9748,SLK,10,105691943,105798991,343,22,142488,0.29124,0.38543
25973,PARS2,1,55212571,55265226,174,29,142488,0.29094,0.38555
138311,FAM69B,9,139572024,139629170,208,30,142488,0.29078,0.38561
9610,RIN1,11,66089535,66139000,101,12,142488,0.29057,0.38569
11009,IL24,1,207035630,207087484,102,14,142488,0.29049,0.38572
4490,MT1B,16,56650811,56697116,270,26,142488,0.29046,0.38573
3221,HOXC4,12,54353716,54459814,210,38,142488,0.29044,0.38574
138429,PIP5KL1,9,130673808,130728076,116,10,142488,0.29006,0.38588
29799,YPEL1,22,22041825,22125071,291,38,142488,0.28985,0.38597
9127,P2RX6,22,21334442,21392302,246,44,142488,0.28972,0.38601
55847,CISD1,10,59993862,60060752,296,12,142488,0.28971,0.38602
390155,OR5T1,11,56008115,56054095,140,12,142488,0.2897,0.38602
27036,SIGLEC7,19,51610558,51666783,108,28,142488,0.28948,0.38611
284434,NWD1,19,16795787,16938774,468,59,142488,0.28943,0.38613
151313,FAHD2B,2,97739320,97795603,97,7,142488,0.28934,0.38616
9829,DNAJC6,1,65685133,65891552,606,36,142488,0.28918,0.38622
2300,FOXL1,16,86577115,86625304,208,31,142488,0.28885,0.38635
23405,DICER1,14,95542565,95658759,208,28,142488,0.28868,0.38641
8929,PHOX2B,4,41736099,41785987,199,19,142488,0.28863,0.38643
57864,SLC46A2,9,115631200,115688193,250,35,142488,0.28834,0.38654
79840,NHEJ1,2,219930046,220060587,318,19,142488,0.28824,0.38658
284904,SEC14L4,22,30874877,30936698,261,15,142488,0.28802,0.38666
54602,NDFIP2,13,80020259,80140212,246,24,142488,0.2879,0.38671
79447,PAGR1,16,29792528,29843816,47,9,142488,0.28786,0.38673
4254,KITLG,12,88876570,89009250,241,14,142488,0.28775,0.38677
84811,BUD13,11,116608886,116678714,243,37,142488,0.28762,0.38682
57711,ZNF529,19,37024517,37131178,220,21,142488,0.28757,0.38684
10507,SEMA4D,9,91965706,92147906,685,56,142488,0.28752,0.38686
730,C7,5,40874599,40993041,495,33,142488,0.28747,0.38688
10940,POP1,8,99094521,99182069,345,34,142488,0.28747,0.38688
339210,C17orf67,17,54859274,54946256,231,15,142488,0.28736,0.38692
4759,NEU2,2,233862382,233909767,167,32,142488,0.28681,0.38713
5471,PPAT,4,57249528,57336802,241,23,142488,0.28678,0.38714
55917,CTTNBP2NL,1,112903800,113013786,269,19,142488,0.28671,0.38717
10484,SEC23A,14,39491123,39607447,338,23,142488,0.28667,0.38718
81559,TRIM11,1,228571373,228629584,134,18,142488,0.28646,0.38726
2354,FOSB,19,45936253,45988437,202,32,142488,0.28628,0.38733
59338,PLEKHA1,10,124099094,124201871,314,26,142488,0.28569,0.38756
2919,CXCL1,4,74700109,74747019,163,26,142488,0.28554,0.38761
10450,PPIE,1,40169517,40239586,192,32,142488,0.28538,0.38768
91748,ELMSAN1,14,74171825,74291988,368,49,142488,0.28531,0.3877
91319,DERL3,22,24166690,24216430,250,35,142488,0.28487,0.38787
8676,STX11,6,144426770,144523076,243,47,142488,0.28484,0.38789
84694,GJA10,6,90569188,90615819,170,26,142488,0.28476,0.38792
4828,NMB,15,85188360,85236802,119,20,142488,0.28445,0.38803
7764,ZNF217,20,52173610,52245801,208,39,142488,0.28421,0.38812
126308,MOB3A,19,2061031,2131501,244,34,142488,0.28402,0.3882
81832,NETO1,18,70399549,70569828,689,60,142488,0.28398,0.38821
5155,PDGFB,22,39609685,39675957,245,39,142488,0.28397,0.38822
79074,C2orf49,2,105918714,105986514,221,23,142488,0.28391,0.38824
131540,ZDHHC19,3,195914323,195973308,270,27,142488,0.28389,0.38825
27006,FGF22,19,604901,653824,343,47,142488,0.28377,0.38829
387357,THEMIS,6,128019339,128274776,574,38,142488,0.28376,0.3883
4521,NUDT1,7,2246857,2300780,249,36,142488,0.2835,0.3884
29926,GMPPA,2,220328587,220381718,106,13,142488,0.28322,0.3885
10242,KCNMB2,3,178219086,178572217,1223,54,142488,0.28263,0.38873
23284,ADGRL3,4,62031949,62948168,2348,133,142488,0.28251,0.38878
11188,NISCH,3,52454524,52537088,137,13,142488,0.28244,0.3888
4286,MITF,3,69753586,70027488,802,36,142488,0.28243,0.38881
10793,ZNF273,7,64328620,64401955,294,13,142488,0.28232,0.38885
54815,GATAD2A,19,19461642,19629741,335,18,142488,0.2822,0.38889
8504,PEX3,6,143736918,143821753,211,15,142488,0.28217,0.38891
83862,TMEM120A,7,75606155,75658992,142,23,142488,0.28212,0.38893
23503,ZFYVE26,14,68203237,68318306,317,23,142488,0.28202,0.38896
374655,ZNF710,15,90509197,90635432,327,45,142488,0.282,0.38897
4543,MTNR1A,4,187444809,187511537,298,39,142488,0.28193,0.389
4524,MTHFR,1,11835787,11901160,356,15,142488,0.28179,0.38905
219431,OR4S2,11,55383380,55429315,129,16,142488,0.28174,0.38907
23162,MAPK8IP3,16,1721184,1830318,253,23,142488,0.28154,0.38915
10497,UNC13B,9,35126976,35415334,579,34,142488,0.28155,0.38915
9416,DDX23,12,49213539,49280957,165,28,142488,0.28139,0.38921
203,AK1,9,130618759,130675022,154,35,142488,0.28113,0.3893
284402,SCGB2B2,19,35074346,35120490,202,22,142488,0.28112,0.38931
3640,INSL3,19,17917322,17967383,190,46,142488,0.28106,0.38933
399949,C11orf88,11,111350510,111417756,131,16,142488,0.28084,0.38942
1820,ARID3A,19,890733,982816,403,65,142488,0.28078,0.38944
72,ACTG2,2,74085093,74156780,310,33,142488,0.28076,0.38945
124930,ANKRD13B,17,27885527,27951779,101,25,142488,0.28054,0.38953
3026,HABP2,10,115275590,115359361,338,43,142488,0.28055,0.38953
25943,C20orf194,20,3219948,3423587,767,22,142488,0.28053,0.38953
585,BBS4,15,72943520,73040817,167,26,142488,0.28042,0.38958
391475,DYTN,2,207506345,207618120,491,46,142488,0.28034,0.38961
84319,CMSS1,3,99501678,99907476,573,25,142488,0.28015,0.38968
9412,MED21,12,27140455,27193606,189,30,142488,0.28013,0.38969
439921,MXRA7,17,74659748,74742056,230,23,142488,0.28011,0.3897
101927216,LOC101927216,13,80606827,80659465,181,28,142488,0.27959,0.3899
342908,ZNF404,19,44366515,44423116,182,12,142488,0.27949,0.38994
10437,IFI30,19,18249590,18298934,134,19,142488,0.27945,0.38995
81932,HDHD3,9,116125698,116174289,210,48,142488,0.27914,0.39007
374462,PTPRQ,12,80803126,81083968,912,54,142488,0.27907,0.3901
4153,MBL2,10,54515140,54567578,328,23,142488,0.2788,0.3902
23305,ACSL6,5,131275666,131382761,197,17,142488,0.27878,0.39021
84674,CARD6,5,40806410,40865456,135,22,142488,0.27864,0.39026
27231,NMRK2,19,3898101,3952414,175,44,142488,0.27846,0.39033
92482,BBIP1,10,112648488,112714124,165,22,142488,0.27835,0.39037
84067,FAM160A2,11,6222564,6290941,172,22,142488,0.27827,0.3904
219464,OR5T2,11,55989582,56035661,143,11,142488,0.27817,0.39044
84281,C2orf88,2,190709282,191078210,911,66,142488,0.27815,0.39045
400569,MED11,17,4599723,4646902,170,21,142488,0.27813,0.39046
11222,MRPL3,3,131171045,131256860,191,27,142488,0.27782,0.39058
9153,SLC28A2,15,45509428,45578132,320,11,142488,0.27781,0.39058
101929692,LOC101929692,6,170995548,171053614,86,29,142488,0.27737,0.39075
651,BMP3,4,81917119,81988685,190,19,142488,0.27713,0.39084
151835,CPNE9,3,9710510,9781592,147,42,142488,0.27708,0.39086
2528,FUT6,19,5820637,5874764,256,48,142488,0.27701,0.39089
2013,EMP2,16,10612279,10709539,490,76,142488,0.27695,0.39091
6815,STYX,14,53161883,53251707,153,17,142488,0.27653,0.39107
1613,DAPK3,19,3948451,4006097,152,35,142488,0.27638,0.39113
26059,ERC2,3,55532336,56537391,3299,110,142488,0.27635,0.39114
27300,ZNF544,19,58704960,58798923,340,28,142488,0.27554,0.39145
3150,HMGN1,21,40704241,40756047,174,19,142488,0.27553,0.39145
100526767,RNF103-CHMP3,2,86720553,86983245,601,38,142488,0.27543,0.39149
66000,TMEM108,3,132722171,133126619,1395,54,142488,0.27539,0.39151
150483,TEKT4,2,95502188,95552568,105,13,142488,0.27535,0.39152
79295,OR5H6,3,97948129,97994106,414,17,142488,0.27529,0.39155
1185,CLCN6,1,11831153,11913201,441,18,142488,0.27518,0.39159
1827,RCAN1,21,35878782,36022382,637,35,142488,0.27491,0.39169
23768,FLRT2,14,85961411,86105040,505,46,142488,0.27493,0.39169
5959,RDH5,12,56079151,56128526,92,13,142488,0.27483,0.39172
9779,TBC1D5,3,17188654,17819240,1537,21,142488,0.27444,0.39187
201299,RDM1,17,34235084,34292780,251,21,142488,0.27439,0.39189
390084,OR56A5,11,5978783,6024724,171,26,142488,0.27435,0.39191
57136,APMAP,20,24933566,25008610,264,15,142488,0.27395,0.39206
81569,ACTL8,1,18046808,18163558,321,32,142488,0.27365,0.39218
5644,PRSS1,7,142422319,142470927,125,13,142488,0.27352,0.39223
8433,UTF1,10,135008778,135055062,235,27,142488,0.27352,0.39223
64779,MTHFSD,16,86553782,86623841,366,29,142488,0.27345,0.39225
726,CAPN5,11,76742992,76847201,340,48,142488,0.27325,0.39233
10632,ATP5L,11,118237104,118290562,90,13,142488,0.27319,0.39236
6579,SLCO1A2,12,21407534,21583371,742,48,142488,0.27278,0.39251
163590,TOR1AIP2,1,179799102,179882867,210,22,142488,0.27272,0.39253
4958,OMD,9,95166527,95221836,183,20,142488,0.27269,0.39255
728340,GTF2H2C,5,68821001,68898730,45,12,142488,0.27227,0.39271
649,BMP1,8,21987653,22079839,277,43,142488,0.27215,0.39275
23036,ZNF292,6,87830269,87983926,492,16,142488,0.27194,0.39283
64135,IFIH1,2,163113589,163210218,188,11,142488,0.2717,0.39292
57545,CC2D2A,4,15436489,15613594,467,47,142488,0.27157,0.39297
