GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
493860      11   32613626   32851204    155      11  683751      0.61847      0.26813
79056       11   32816309   32889669     58       9  690406      0.11199      0.45542
79832       11   32879792   33011816     50       7  681927     0.073542      0.47069
91614       11   33002410   33065128     30       5  693809      0.85461      0.19638
55346       11   33025963   33105109     76       6  687132       1.1858      0.11786
1479        11   33096130   33218037     79       6  682742      0.18691      0.42587
10114       11   33239406   33388569     57       5  677496      0.79402      0.21359
25758       11   33528877   33705648    138      16  688869      0.03998      0.48405
100131378   11   33709654   33757286     51      10  686514       3.2826   0.00051426
966         11   33714556   33793025     83      11  685956       3.1594   0.00079053
26273       11   33752490   33831071     93      12  684689       2.3093     0.010463
4005        11   33870122   33948836     66      16  658620       1.9749     0.024138
4076        11   34038230   34134157     77       7  684316       2.0388     0.020733
55226       11   34092111   34182581     66       3  677709       1.2588      0.10405
25841       11   34162534   34414555    257      52  668853       3.4425   0.00028818
847         11   34425472   34503607    164      16  685733      -1.3563       0.9125
2001        11   34490342   34570347    113      20  686568       -2.353      0.99069
26298       11   34607588   34694835    117      24  678638      0.84688      0.19853
51074       11   34893842   34972939    172      11  686138       3.4886   0.00024281
8050        11   34902677   35027675    192      11  684069       3.8223   6.6108e-05
960         11   35125417   35263949    193      33  686848       1.3615     0.086678
6506        11   35262752   35476610    262      26  690190       2.9459    0.0016102
25891       11   35443374   35586848    232      36  679241       3.2108   0.00066189
24147       11   35604735   35652421     32       5  690157       0.3932      0.34708
54765       11   35649353   35840930     73       9  676657       2.1344     0.016405
143458      11   35930537   36263688    407      58  681518       2.1623     0.015299
79899       11   36282725   36496754    298      48  684220       1.4189     0.077966
29099       11   36283842   36345999     72      12  687113      -1.2669       0.8974
7189        11   36495317   36566863     37       5  677264     -0.60394      0.72706
5896        11   36497053   36611312     64      10  680597    -0.036704      0.51464
119710      11   36581043   36690841    134       5  685249      0.95433      0.16996
5897        11   36603493   36654829     82       3  685132      0.69014      0.24505
57689       11   40125524   41516186   1444     117  683265     -0.25593        0.601
8539        11   43298505   43376080     42      11  688201       6.1308   4.3715e-10
55761       11   43345435   43526483    117      17  687106       5.9341    1.477e-09
51144       11   43667108   43888169    167      13  689576       6.1094        5e-10
221120      11   43867357   43951825    105      14  690929       7.6821   7.8271e-15
387763      11   43929106   43975433     42      10  694235       5.5612   1.3398e-08
390110      11   44034531   44091527    103      15  687087       1.1082      0.13389
84680       11   44052729   44115791     89      17  685176      0.65501      0.25623
2132        11   44082099   44276980    171      17  685809      0.72041      0.23564
60529       11   44272278   44366735    100      23  681133      0.94068      0.17343
3732        11   44552141   44651339    106      24  678938     -0.67219      0.74927
90139       11   44713731   44963978    277      41  682217       1.6039     0.054365
9537        11   44897454   45007919    113      24  677851       2.2685     0.011649
56981       11   45080564   45266675    161      24  685084       2.6803    0.0036778
101060179   11   45199027   45246295     39       7  687064       3.1205   0.00090257
57586       11   45251853   45342884    112      11  693094       4.9354        4e-07
8534        11   45659239   45722206     84      13  713406       3.3254    0.0004415
55343       11   45790623   45844568     36       8  748575       1.1999      0.11509
1408        11   45833669   45914799     51       8  769074      0.43452      0.33195
9479        11   45872047   45938016     42      10  763899       1.0709      0.14211
120071      11   45908172   45960647     31       6  746204       1.4794     0.069511
143678      11   45918085   45963833     28       5  754469       1.4456     0.074142
9409        11   45921220   45974674     33       6  759608       1.3283      0.09204
51317       11   45940870   46177985    146      12  737838      0.96233      0.16794
90993       11   46264189   46352972     27       7  697192        3.912   4.5771e-05
8525        11   46319455   46412104     16       4  700681       5.6714   7.0828e-09
4192        11   46367334   46415387      7       2  691677       5.2765    6.583e-08
1132        11   46395335   46448122      5       1  691564       5.5071   1.8237e-08
55626       11   46407962   46650619     38       2  698844       5.7921   3.4763e-09
9776        11   46603826   46707569     16       3  700398       5.9905   1.0462e-09
283254      11   46614856   46673933      6       1  688395       5.5828   1.1837e-08
79797       11   46687317   46737466     15       3  712665       5.4982   1.9186e-08
392         11   46688625   46757215     32       6  739751        6.494   4.1782e-11
2147        11   46705743   46771056     27       5  754049       6.7881   5.6827e-12
9793        11   46755084   46902859     67       5  764598       5.0041   2.8055e-07
4038        11   46868268   46975173     45       5  761958       4.9192   4.3449e-07
79096       11   46923240   47195932    113       9  755890        3.142    0.0008389
84364       11   47175849   47234054     27       4  758191       3.8398    6.156e-05
29763       11   47189073   47243010     20       3  745926        3.055    0.0011252
1643        11   47201493   47270769     44       7  747555       5.8438   2.5509e-09
10062       11   47234851   47300584     49       7  743184        6.924   2.1947e-12
53          11   47250853   47305457     41       6  751652       7.1113   5.7471e-13
8567        11   47255927   47361582     77       8  754120       7.2052   2.8977e-13
4607        11   47342957   47409253     53       9  771513       6.1094        5e-10
6688        11   47366409   47435127     47       5  754736       6.1094        5e-10
91252       11   47393683   47448051     45       4  752050       6.1094        5e-10
5702        11   47430320   47483024     43       5  757973       6.1094        5e-10
5913        11   47449308   47505730     30       5  776043        7.367   8.7264e-14
10658       11   47477489   47609792     32       6  773403       7.0008   1.2725e-12
114971      11   47551888   47605013     10       3  751306       6.1094        5e-10
4722        11   47565562   47616115      7       2  751834       6.1094        5e-10
399888      11   47573230   47620746      4       2  771909       6.2926   1.5606e-10
55709       11   47583749   47635567     12       3  763203       6.1094        5e-10
114900      11   47601216   47650961     14       3  767863       6.1094        5e-10
23788       11   47628858   47699206     25       4  737705       6.1094        5e-10
79841       11   47671143   47771928     39       5  731773       6.1094        5e-10
23360       11   47728055   47824012     36       4  714140       6.1094        5e-10
23279       11   47789670   47905057     47       4  754752       6.1094        5e-10
5795        11   47967101   48202394    122      13  720349       3.7276   9.6668e-05
119765      11   48203362   48249291     35       5  693295       1.6983     0.044726
119764      11   48231656   48277567     38       3  692559       1.1531      0.12444
390113      11   48250413   48296330     45       3  699766      0.82279      0.20531
256148      11   48292775   48338704     19       3  700853       2.6699    0.0037939
256144      11   48311493   48357482     16       3  702192       2.9562    0.0015572
403253      11   48475345   48521274     33       5  693988       2.6742    0.0037449
283116      11   49018152   49069529     22       2  699289       1.0958      0.13659
646754      11   49065266   49115664     10       2  697159      0.86263      0.19417
2346        11   49158187   49265222     65       8  686272       2.9426    0.0016272
101060256   11   49846567   49906588     36       5  690428       4.3363   7.2466e-06
283092      11   49938943   49984971     34       4  682473       4.9263   4.1895e-07
283093      11   49993009   50039071     20       4  691909        5.792   3.4772e-09
81318       11   51401378   51447448     41       7  691599       3.8507   5.8886e-05
119749      11   51480282   51526211     30       5  685312       2.4348    0.0074506
79097       11   54994658   55048595      7       3  685675       2.7105    0.0033592
81327       11   55075677   55121663     29       6  692058       2.9486    0.0015961
81328       11   55100360   55146394     30       6  694109       3.0671    0.0010808
81309       11   55286783   55332895    102      11  689173       3.2572   0.00056263
219428      11   55304604   55350536     76       9  685690       3.0052     0.001327
219429      11   55360830   55406874      1       1  688571       2.6276       0.0043
219432      11   55397643   55443572      1       1  689387       1.2265         0.11
390142      11   55505914   55551858     71       6  686264         2.48    0.0065685
219436      11   55528032   55573976     50       9  688545       2.9608    0.0015343
219437      11   55543943   55589878     38       9  685291       3.2239   0.00063236
219438      11   55552106   55598047     38       9  686949       3.0058    0.0013245
26338       11   55559695   55605630     42       9  687193       2.8415    0.0022454
390144      11   55571228   55617214     37       8  686200       2.3739    0.0088017
84767       11   55615773   55669286     28       5  683935       1.9899     0.023303
390148      11   55671126   55717058    130       6  687346       1.4431     0.074503
10798       11   55692932   55738876    103       5  688393       1.2533      0.10505
282770      11   55725034   55770939     56       4  684909       1.1274      0.12979
338674      11   55751157   55797101     50       5  683304       1.4128     0.078863
219447      11   55762895   55808869     43       5  687368       1.6246     0.052121
120586      11   55825784   55871716     75       6  685377       1.1815      0.11871
390151      11   55837519   55883457     73       5  684546       1.1346      0.12827
390152      11   55854849   55900787     84       5  688076       1.2729      0.10152
81168       11   55894247   55940194     43       7  690548       2.4466    0.0072111
282775      11   55909094   55955032     44       7  691432       2.6914     0.003558
219453      11   55916870   55962793     51       8  690849       2.7894    0.0026404
390154      11   55984676   56030698     38       5  687164       2.2627     0.011826
219464      11   55989582   56035661     45       6  687482       2.4456    0.0072304
390155      11   56008115   56054095     52       6  688078       2.4006    0.0081834
219469      11   56047603   56093538     65       8  688518       2.5855    0.0048626
219473      11   56050783   56096721     64       8  688506       2.5944    0.0047371
390157      11   56078515   56124474     57       8  690572       2.5209    0.0058524
219477      11   56092691   56138764     51       8  688610       2.4967    0.0062679
219417      11   56108100   56154029     58       9  688785       3.0999   0.00096802
219479      11   56174734   56220708     65      10  685170       2.9607    0.0015348
390162      11   56219945   56265877     59       9  686469       2.2926     0.010936
219482      11   56226964   56273014     60       8  686420       1.9105     0.028036
219484      11   56247911   56293846     45       7  677052       2.1696      0.01502
219487      11   56299816   56345733     56       6  678723        3.099   0.00097094
390167      11   56334250   56380197     37       7  681108       2.2942     0.010889
390168      11   56370031   56415978     47       9  684239        2.321     0.010143
219493      11   56396162   56442094     53       9  696273        2.364    0.0090403
338675      11   56398965   56444915     52       9  696349       2.3203     0.010163
390174      11   56432864   56478781     53       9  677433       2.6465    0.0040665
283189      11   56500304   56546287     73      12  685451       2.8332    0.0023043
390181      11   56721389   56767318     38       4  661627       3.5459    0.0001956
219527      11   56914221   56969188     74       9  688864       5.9103   1.7069e-09
187         11   56991051   57039927     60       7  683443       4.6057   2.0556e-06
85456       11   57057103   57127485     30       7  701512       5.4126   3.1057e-08
5024        11   57070841   57147549     34       6  694244       3.7467   8.9591e-05
6749        11   57083459   57138351     26       4  696575       2.9902    0.0013939
10394       11   57134242   57183623     37       6  688537       2.6237     0.004349
5553        11   57144834   57206420     45       8  683053       2.7225    0.0032399
29015       11   57164427   57230053     33       5  676058       2.3892    0.0084434
349667      11   57192926   57254384     27       3  676334       2.4147    0.0078737
8501        11   57242004   57318192     27       5  692328       2.4244    0.0076674
219537      11   57270044   57327747     25       5  693749       1.2764       0.1009
26519       11   57285936   57333232     21       3  688351       1.4807     0.069341
9246        11   57309128   57370803     39       5  675229       2.0038     0.022548
710         11   57330027   57392326     34       6  674450       2.5388    0.0055613
10978       11   57390216   57439337     24       4  700262       2.0729     0.019092
25921       11   57400223   57478659     42       5  695692       2.0577     0.019809
219539      11   57402560   57452417     33       5  696725       2.0392     0.020715
51075       11   57444995   57518445     26       4  689203       1.9802     0.023838
219541      11   57461182   57514804     14       2  692305       2.0895     0.018332
280636      11   57473722   57520883      9       2  692271       2.0961     0.018035
1500        11   57485756   57596652     35       4  694181        1.746     0.040403
643376      11   57500986   57554253     14       2  691453       1.5701     0.058199
219956      11   57756353   57959059    228      21  686429       1.0637      0.14374
219952      11   57763425   57809378     47       6  688226      0.54122      0.29418
219954      11   57875972   57921916     59       8  681786      0.94521      0.17228
219957      11   57922906   57968990     43       6  693623       1.4829     0.069049
219959      11   57947217   57993194     61       7  683574       1.5526     0.060265
219958      11   57960676   58006653     66       8  682873        1.417      0.07824
219960      11   57985354   58031390     73       7  678794      0.94834      0.17148
81341       11   58024264   58070732     74       7  684971      0.84766      0.19831
219965      11   58115598   58161542     44       3  694093      0.72539      0.23411
441608      11   58159938   58205882     54       4  687378      0.65897      0.25496
390190      11   58179738   58225786     44       4  690389      0.61057      0.27074
390191      11   58196593   58242646     36       5  689123        1.045      0.14801
219968      11   58264649   58310578     14       2  675862       1.1651      0.12198
9404        11   58284344   58380688     53       6  682197       1.1154      0.13234
80829       11   58311587   58399023     56       7  687201       1.1818      0.11865
1270        11   58355146   58403206     36       6  688467       1.0637      0.14373
10249       11   58466230   58534447     77       6  669394        1.518     0.064506
219970      11   58591538   58646997    113       5  646174      0.46705      0.32023
92292       11   58660102   58734543     89       8  680874      -1.4448      0.92575
374393      11   58839658   58904888     36       5  681614       1.1865      0.11772
63901       11   58875219   58932512     54       3  686736       1.9034     0.028493
23220       11   58904812   58986060     85      10  684354       2.3384    0.0096824
219972      11   58965983   59015494     37       5  691930       2.0831     0.018621
390195      11   59096932   59142867     28       2  685459      -2.8995      0.99813
219982      11   59175642   59221589     48       3  692292     -0.72571      0.76599
219981      11   59179452   59225426     55       3  693105      -0.7827       0.7831
219983      11   59189434   59235378     65       5  690480      -0.6571      0.74444
390197      11   59209903   59255838     49       6  687343     -0.70473      0.75951
219986      11   59236049   59281984     29       3  686512      0.63327      0.26328
390199      11   59247386   59293330     27       2  686716      0.81143      0.20856
5007        11   59331871   59418617     25       3  680989     -0.34093      0.63342
219988      11   59394189   59471513     25       3  688946     -0.69826      0.75749
390201      11   59470389   59516318     38       3  666697      -1.0609      0.85562
6809        11   59487479   59583355     71       3  676336      -1.6195      0.94733
54948       11   59563608   59613345     16       3  689329      -1.3274      0.90781
2694        11   59586746   59647974     14       4  676834    -0.057188       0.5228
6947        11   59610281   59669041     13       3  669607     0.071798      0.47138
219990      11   59772748   59825517     37       6  674209       2.2485     0.012273
932         11   59789101   59848588     56      10  683433       2.2639      0.01179
2206        11   59820734   59875940     59       8  678382       2.0397     0.020692
64231       11   59929080   59987139     44       5  677033       1.5678     0.058469
643680      11   59958726   60045575     84       8  675518      0.94915      0.17127
51338       11   60013014   60086445     72      10  687771      0.37749      0.35291
245802      11   60067355   60118441     98       7  686031      0.13026      0.44818
58475       11   60110949   60173427     75       6  684121    -0.074571      0.52972
84689       11   60128487   60195229     79       6  683874    -0.008974      0.50358
64232       11   60162062   60225265     68       9  680171       -0.121      0.54815
931         11   60188251   60248225     54      11  680788      0.85577      0.19606
54860       11   60225251   60284903     55       5  684921       1.7204     0.042679
503497      11   60247886   60320194     60       7  685939       1.2443      0.10669
83661       11   60432046   60493284     23       3  673255     -0.16461      0.56537
728588      11   60466077   60516416     14       2  683871      0.15091      0.44002
219995      11   60489340   60554204     30      12  651445     0.041393      0.48349
341116      11   60517821   60578778     48      12  664578      -0.1069      0.54257
79080       11   60574429   60628561     54       8  684292       1.1298      0.12927
22917       11   60600015   60653164     39       7  682089       1.2801      0.10026
11251       11   60608398   60658444     32       6  680067      0.52881      0.29847
79073       11   60646351   60700915     22       3  675971     -0.32919      0.62899
27339       11   60648019   60709061     31       3  677801     -0.37355      0.64563
54972       11   60656913   60714631     36       4  681339     -0.40517      0.65732
51296       11   60694555   60754257     45       9  681352    -0.081487      0.53247
923         11   60704113   60797849     58      17  685529      0.55515       0.2894
921         11   60834930   60905324     62      10  668984      0.23382      0.40756
55048       11   60887728   60963916     80       5  677503     -0.54131      0.70585
643834      11   60935984   60990350     18       2  690841     -0.68405      0.75303
643847      11   60954821   61009179      7       2  676668     -0.16755      0.56653
5222        11   60973644   61028929      1       1  663645       1.3984        0.081
220001      11   61015758   61097788      4       1  684969        2.567    0.0051291
1642        11   61056919   61135691      4       1  660415        2.767    0.0028285
26007       11   61065654   61130898      2       1  629542       2.3691    0.0089158
51524       11   61094473   61146977      3       1  649760       2.6952    0.0035169
220002      11   61106220   61164755      4       1  660418       2.8454    0.0022177
51259       11   61124832   61176335      5       1  691922       3.1297   0.00087478
79869       11   61160120   61232464     22       1  692249       3.4465   0.00028396
54949       11   61162514   61224239     20       1  692248       3.4349   0.00029633
220004      11   61213585   61268400     39       4  691273       3.0852    0.0010172
390205      11   61241272   61288490     45       7  695803       2.5185    0.0058923
9066        11   61271188   61383523     43      11  666385       1.8355     0.033217
747         11   61412905   61524474     49       8  702095       4.9075   4.6131e-07
745         11   61485121   61565990     43      11  722923       3.8984   4.8424e-05
2237        11   61525109   61574716     27       4  739981       1.3897     0.082303
746         11   61546602   61595085     25       3  741678        1.392     0.081963
9415        11   61548675   61644826     67       9  753059       1.4477     0.073846
3992        11   61557097   61619529     39       5  761074        1.578      0.05728
3995        11   61630998   61694006     46      11  735190       2.6294    0.0042769
5866        11   61654706   61748747     68      19  737630       3.3823   0.00035946
7439        11   61682356   61741935     37      11  734341        3.225   0.00062978
2495        11   61721757   61770132     43       8  731000       1.6371     0.050802
3619        11   61856445   61930635     67       7  683847      0.91614       0.1798
10648       11   61922710   61971009     59       7  687333       1.2682      0.10237
4246        11   61941140   61991411     51       7  685907       1.3788     0.083975
10647       11   61974102   62022280     33       6  690617      0.69646      0.24307
4250        11   62002630   62050628     42       7  693003      0.14897      0.44079
404552      11   62053754   62101536     45       6  681141     -0.82658      0.79576
80150       11   62069774   62170887     81       8  687837     -0.42036      0.66289
7356        11   62151507   62200678     47       9  687604      -0.7849      0.78374
79026       11   62191014   62349332     90      20  651792       1.1027      0.13507
1937        11   62317073   62376460     16       2  697280       2.8172    0.0024221
64852       11   62331431   62394109     15       2  698729       2.9457    0.0016112
6094        11   62345213   62392592     12       2  691826       3.0524    0.0011351
9219        11   62350675   62404312     14       3  693010       2.8894    0.0019296
256364      11   62359690   62415492     14       3  700291        2.825    0.0023638
26229       11   62372768   62424647      9       3  681452       2.2723     0.011535
23193       11   62382298   62449198     19       3  680698       1.4827      0.06908
751071      11   62397725   62444923     16       2  687225       1.3903     0.082214
790955      11   62404126   62451162     14       2  680017        1.372     0.085029
80789       11   62404320   62455774     15       2  680288       1.3739     0.084733
79081       11   62420289   62474241     21       3  677714       1.1817      0.11867
51035       11   62433972   62481554     19       2  683490       1.1005      0.13556
2785        11   62440066   62486678     11       2  688984      0.78581      0.21599
221091      11   62443874   62492371     14       1  688601      0.64466      0.25957
26580       11   62447734   62512091     20       2  687786      0.53392       0.2967
283237      11   62460545   62516110     19       2  687492      0.48792       0.3128
221092      11   62470097   62529857     17       2  685042      0.38172      0.35134
5436        11   62494011   62544187     15       4  671935     -0.21942      0.58684
10629       11   62503775   62564814     17       5  669664     -0.77292      0.78021
79842       11   62508435   62556656     13       4  665488      -0.6507      0.74238
374395      11   62519281   62567872     13       4  666249     -0.95269      0.82963
79064       11   62547787   62594486     11       2  685961      -1.1857      0.88214
10482       11   62549597   62607964     25       2  685981      -1.1436       0.8736
6811        11   62564332   62634563     39       2  684678      -1.2226      0.88925
6520        11   62588484   62666355     43       4  678442     -0.81356      0.79205
54663       11   62590380   62643044     32       2  681339       -1.297      0.90268
1128        11   62666151   62724012     21       6  668981      0.73296      0.23179
9356        11   62734069   62787495     33       9  666380     -0.33208      0.63009
9376        11   62750296   62818317     48      14  668241     -0.32189      0.62623
283238      11   62837412   62946693     89       7  686302      0.64504      0.25945
387601      11   62920523   63040415     42       3  681104       1.6332     0.051213
387775      11   63022372   63089246     32       2  680620       1.2558      0.10459
114571      11   63102142   63187731     55       6  678675        1.808     0.035304
117245      11   63218876   63293680     28       9  667266      -0.1767      0.57013
85329       11   63238524   63294246     20       7  663190      0.35484      0.36135
5920        11   63269273   63323930     19       5  656919      0.47166      0.31858
54979       11   63310242   63365855     22       6  655147      0.55272      0.29023
11145       11   63331934   63416941     28       7  659675       3.1303   0.00087313
25923       11   63381554   63474533     17       2  686024       3.1175   0.00091198
10313       11   63413922   63537363     28       2  684481       3.1789   0.00073919
65998       11   63517364   63571113     15       1  680985       3.0191    0.0012675
144097      11   63545846   63605190     25       5  679436        2.792    0.0026195
2011        11   63571400   63688492     41       5  685679       1.7478     0.040249
283248      11   63668693   63719407     19       2  697199       2.3524    0.0093262
79829       11   63671442   63734799     23       2  692615       2.0951     0.018082
1351        11   63707079   63754015     19       2  686979       2.3723    0.0088381
55611       11   63718325   63775892     27       3  679788       2.6253    0.0043282
28992       11   63756006   63968602    135      22  682161       5.7225   5.2477e-09
23769       11   63768442   63896655     97      21  679994       6.2514   2.0338e-10
10963       11   63917206   63982020     25       4  682530       3.9879   3.3334e-05
83706       11   63939152   64001363     26       4  681179       4.6398    1.744e-06
84304       11   63958730   64007491     21       3  679002       4.7656   9.4159e-07
3338        11   63962594   64011753     22       4  678823       5.3854   3.6142e-08
7423        11   63967056   64016736     23       4  676924       5.6009    1.066e-08
2286        11   63973413   64021607     20       3  679911        5.577   1.2232e-08
83707       11   63981271   64028726     21       4  689601       5.9502   1.3388e-09
5331        11   63983995   64046924     27       5  690088       5.8677   2.2096e-09
26472       11   64001951   64049413     20       5  692209        6.362     9.96e-11
56834       11   64016781   64066972     15       5  695506        4.904   4.6954e-07
50801       11   64023774   64077503     15       5  689009       5.8162   3.0101e-09
572         11   64027300   64087176     16       4  683491        6.508   3.8069e-11
25858       11   64032863   64082239     13       4  681802       6.3639   9.8355e-11
2101        11   64037990   64094215     14       4  682155       6.8771   3.0536e-12
25824       11   64050347   64099295     12       4  680321       7.2223   2.5563e-13
283234      11   64072690   64135006     19       4  689212       5.6619   7.4869e-09
51504       11   64074163   64120455     14       3  686098       6.3242    1.273e-10
8986        11   64091625   64149687     23       3  681099        3.788   7.5944e-05
55867       11   64288098   64349002     37       5  684473      0.78536      0.21612
116085      11   64323113   64379825     23       3  684344       6.6641   1.3317e-11
9379        11   64363646   64525660     58       5  682884       6.5898   2.2018e-11
10235       11   64484383   64547928     14       1  684978       2.9227    0.0017353
5837        11   64503861   64563187     15       2  685255        2.773    0.0027767
7536        11   64522076   64581515     16       2  697232       2.8034    0.0025281
5871        11   64546609   64605720     22       4  668260       3.6786   0.00011725
4221        11   64560986   64613766     22       4  661803        3.342   0.00041592
55561       11   64581661   64647041     41       6  663578       2.9955    0.0013699
10938       11   64610206   64682181     41       8  669690       1.8598     0.031459
23130       11   64652004   64719722     33       8  673144       1.4956     0.067373
5526        11   64657143   64711950     27       8  670845       1.6957     0.044975
170589      11   64691943   64738360     25       4  686397       1.1782      0.11935
283129      11   64695702   64774565     40       6  681476      0.96994      0.16604
116071      11   64745417   64800060     26       7  679042       2.4419    0.0073057
402         11   64746585   64799657     23       7  681296        2.186     0.014406
29907       11   64759880   64818044     28       6  679118       2.6047    0.0045976
29901       11   64773376   64822300     25       4  681071       2.8427    0.0022369
10004       11   64802295   64861009     31       5  678049       3.4197   0.00031347
7542        11   64816694   64865874     26       5  681104         3.42   0.00031307
113130      11   64823772   64886635     34       7  684066        3.109    0.0009387
738         11   64828587   64889332     35       7  683358       2.9251    0.0017217
7108        11   64844326   64893707     24       5  686750       1.4454      0.07417
100130348   11   64845844   64891583     21       5  686981       1.3135     0.094507
740         11   64854655   64904841     26       5  688051      0.96178      0.16808
741         11   64873875   64920170     25       6  684828       1.3341     0.091077
2197        11   64878099   64924672     26       6  683340        1.365     0.086129
84447       11   64884751   64937285     30       7  678208        1.547     0.060929
387778      11   64902707   64950688     25       6  673894       1.3678     0.085689
823         11   64913686   64989477     50       9  686385      0.45778      0.32356
440044      11   64946311   65020579     48       7  690248      0.90449      0.18287
23649       11   64994432   65075088     36       3  685277       2.3088     0.010477
10435       11   65047289   65099900     19       4  671736       2.3415    0.0096021
5977        11   65066225   65130451     19       6  676752       2.2307     0.012852
220359      11   65087282   65135084     12       5  671534       2.2388     0.012585
83786       11   65119041   65190996     14       4  683597       3.0601    0.0011062
283130      11   65132663   65186172     12       3  683440       3.0951   0.00098359
101927789   11   65187309   65244144     13       3  692676       4.0506   2.5547e-05
57410       11   65257537   65316182      7       2  689263       6.1758   3.2914e-10
4054        11   65296030   65360858     15       4  682314       4.9537   3.6416e-07
10534       11   65301651   65350075     10       2  690912       4.5946    2.168e-06
23625       11   65304820   65351669     10       2  684857       4.0154   2.9673e-05
254102      11   65308509   65370121     18       4  682418       4.8485   6.2198e-07
399909      11   65348686   65414910     23       4  695099        3.222   0.00063648
10089       11   65350326   65398467     18       3  692259       3.4693    0.0002609
4296        11   65355226   65416720     20       3  701698       3.0619    0.0010997
6494        11   65370578   65428391     21       4  697448       2.1762     0.014771
5970        11   65411067   65465443     29       5  673291       2.4379    0.0073854
10524       11   65444473   65497077     35       6  674739       2.6697    0.0037963
84153       11   65475144   65523409     18       3  682319       2.8311    0.0023192
5017        11   65519505   65574690     22       5  706491       4.1429   1.7148e-05
91056       11   65531369   65583062     36       8  704394       6.6494   1.4719e-11
254122      11   65566305   65631578     38       6  693236       6.4246   6.6089e-11
101927853   11   65580493   65635968     25       3  681666       5.0696   1.9928e-07
80198       11   65592872   65643914     16       2  675867       5.2132   9.2828e-08
1072        11   65612282   65660804     22       2  693697       6.3371   1.1706e-10
1521        11   65612284   65661212     22       2  693697       6.3371   1.1706e-10
11007       11   65622875   65669106     23       3  694507       7.0405   9.5807e-13
30008       11   65623912   65675405     23       3  692031       7.2768   1.7086e-13
9158        11   65641211   65691010     22       4  697402       6.5344   3.1943e-11
8061        11   65649616   65702997     22       4  690122       7.3111   1.3245e-13
10589       11   65651728   65699048     19       4  693025        6.773   6.3067e-12
83638       11   65674281   65721531     15       3  685329       3.2444   0.00058846
254187      11   65678115   65737434     17       3  684358       2.9557    0.0015596
9092        11   65694160   65757607     22       3  684398       2.6206    0.0043893
8815        11   65734550   65781617     30       3  687656       1.8013     0.035824
1474        11   65744462   65790976     29       4  688258       1.9896     0.023316
84285       11   65754016   65804637     32       6  686936       2.5276    0.0057415
117144      11   65774223   65828988     32       5  684244       3.5912    0.0001646
10992       11   65784264   65846382     29       4  686509       3.9839   3.3896e-05
89792       11   65798236   65851651     23       3  689782       4.1342   1.7813e-05
55690       11   65802747   66022218    100       8  694024       4.8409   6.4613e-07
64837       11   65989765   66045332     23       4  699194       4.1165   1.9234e-05
81876       11   66001056   66054963     17       2  691468       3.5493   0.00019315
254263      11   66010672   66061685     14       2  689981       3.9257   4.3241e-05
256472      11   66024373   66074135     15       3  695712       4.5618   2.5363e-06
10897       11   66042051   66091638     13       4  696349       3.6631   0.00012461
57124       11   66071958   66119515     12       2  690664       1.4335     0.075852
9610        11   66089535   66139000     14       2  677971       1.3173     0.093873
25855       11   66094804   66147596     12       1  676229       1.3956     0.081425
11041       11   66102843   66150161      9       1  672213       1.4889     0.068259
3177        11   66119992   66174961     12       1  658095       1.6186     0.052766
266743      11   66153475   66204177     17       3  682702         2.34    0.0096416
65003       11   66192550   66241310     10       2  701779       2.8041    0.0025232
246330      11   66198798   66254808     11       3  695057       3.0439    0.0011675
10072       11   66212484   66287130     29       3  686018       3.0615    0.0011013
582         11   66243077   66311084     35       3  688253       3.0694    0.0010725
254359      11   66278854   66348709     40       4  688563       3.9356   4.1499e-05
89          11   66279312   66340799     39       4  688481       3.8799   5.2249e-05
8722        11   66320935   66371047     20       3  677978       4.5704    2.434e-06
9973        11   66325630   66383490     20       3  678198       4.5489   2.6969e-06
55231       11   66347640   66395554      8       2  649944        4.288   9.0151e-06
10432       11   66349053   66407405     10       2  653007       4.2832   9.2125e-06
100526737   11   66349053   66423944     15       3  671918       4.2378   1.1284e-05
5936        11   66371088   66445856     14       3  682296        4.147   1.6845e-05
83759       11   66422469   66480348     11       4  681492       4.0756   2.2951e-05
6712        11   66439967   66531716     15       4  680560        4.217    1.238e-05
79703       11   66477207   66623997     20       3  671226       3.4316   0.00030006
9986        11   66575883   66624003      7       2  650576       3.0822    0.0010273
78999       11   66589558   66637946      9       2  661994       2.8453    0.0022182
5091        11   66605993   66760847     46       6  681926       3.4136    0.0003205
254439      11   66707754   66754479     10       4  665173       2.9736    0.0014716
91683       11   66755190   66828334     14       4  694826       2.9537    0.0015701
29984       11   66789289   66849488     13       5  695560       4.1453   1.6972e-05
22992       11   66851740   67035553     34       4  683424      0.93902      0.17386
156         11   66998905   67064029     11       2  682912       1.1326      0.12869
338692      11   67021762   67079955      9       3  675396       1.7284     0.041956
54961       11   67035919   67090078     11       2  678875       1.9609     0.024945
57804       11   67108236   67156067     14       2  679526       2.2652     0.011749
23529       11   67121635   67176648     25       3  673886       2.0064     0.022407
5883        11   67124423   67175883     22       3  671935       1.9013     0.028631
374403      11   67136384   67187561     17       3  675655       1.3312     0.091555
57571       11   67148149   67203078     22       4  680723       1.9515     0.025498
5499        11   67155652   67204376     21       4  680186       1.9276     0.026951
6199        11   67160935   67212879     22       4  682048       2.1832     0.014509
57010       11   67184886   67239245     19       3  691843       2.8027    0.0025337
5790        11   67192981   67240153     16       2  691939       2.8626    0.0021006
