GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
79892       10  121578916  121668140    380      22  410520      0.65323       0.2568
11196       10  121617085  121714170    435      23  410520      0.66142      0.25417
196051      10  122181466  122359367    799      68  410520      0.64553      0.25929
55717       10  122575687  122679038    431      38  410520       1.3458     0.089188
2263        10  123227844  123392972    573     100  410520     0.081957      0.46734
11101       10  123489939  123723149   1089      65  410520       5.6664   7.2919e-09
54780       10  123706603  123769743    310      31  410520       2.8567    0.0021401
10579       10  123713689  124024057   1601     173  410520       3.1849   0.00072394
118663      10  123995811  124107676    580      53  410520       2.2194     0.013228
59338       10  124099094  124201871    423      47  410520       1.3303     0.091711
387715      10  124179179  124226868    186      36  410520       1.0979      0.13612
5654        10  124186041  124284424    455      61  410520      0.30297      0.38096
1755        10  124285181  124413252    614      48  410520     -0.95161      0.82935
399814      10  124447225  124494338    174      48  410520     -0.47163       0.6814
729800      10  124543332  124595964    221      23  410520       1.0063      0.15715
50624       10  124581671  124640691    137      49  410520       0.3862      0.34967
196792      10  124598610  124674157    184      39  410520      0.96796      0.16653
118670      10  124635217  124682627    148      25  410520      0.91243      0.18077
80007       10  124680419  124748919    208      31  410520    -0.044678      0.51782
118672      10  124704556  124759906    194      29  410520      0.23552       0.4069
36          10  124733429  124827806    386      44  410520      0.98817      0.16153
64376       10  124740322  124803366    258      29  410520      0.73252      0.23193
340784      10  124860567  124907247    199      56  410520       2.3796    0.0086662
3167        10  124867006  124920188    203      59  410520       1.9329     0.026623
9184        10  124878760  124934886    181      47  410520       1.0669      0.14301
2849        10  125390871  125466915    385      49  410520       4.0703   2.3473e-05
119587      10  125495152  125686500   1056     125  410520      0.49676      0.30968
51363       10  125755669  125888200    489      73  410520       1.9982     0.022848
4942        10  126075872  126142545    259      29  410520     -0.63654      0.73779
64077       10  126115341  126312710   1184      95  410520       0.7877      0.21544
390010      10  126125998  126173550    249      53  410520     -0.94251      0.82703
9679        10  126297861  126467930    516      48  410520        1.157      0.12364
399818      10  126424336  126515439    267      36  410520      0.56721      0.28529
23172       10  126455354  126535239    224      46  410520       0.2847      0.38794
54764       10  126570704  126686005    408      32  410520       2.5975    0.0046952
1488        10  126666418  126884624   1089     120  410520       5.5064   1.8311e-08
387718      10  127255091  127406735    567      79  410520      0.47147      0.31865
26098       10  127373084  127462712    233      66  410520      0.47002      0.31917
118856      10  127445022  127499390    180      28  410520       1.2884     0.098795
7390        10  127464091  127546837    254      26  410520       1.3884     0.082504
56647       10  127477102  127552264    212      29  410520       1.4756     0.070024
55760       10  127514909  127604884    175      37  410520       1.5111     0.065382
92565       10  127550108  127708161    485      36  410520       1.8823     0.029895
8038        10  127690960  128112127   2012     168  410520       2.4345     0.007457
118611      10  128103566  128248444    598      97  410520     -0.62805      0.73501
1793        10  128733965  129260780   2587     177  410520       1.9499     0.025593
642938      10  128923690  129029436    421      52  410520       1.9456     0.025854
594857      10  129312613  129360935    334      37  410520       3.0231     0.001251
399823      10  129500538  129549450    330      19  410520       2.2064     0.013679
119467      10  129666114  129726211    323      51  410520      -1.3547      0.91224
5791        10  129670325  129894180   1253     154  410520       1.5071     0.065889
4288        10  129884923  129959468    385      42  410520     0.094132       0.4625
4255        10  131230454  131575783   1908     105  410520       2.6791    0.0036911
253738      10  131623496  131797546    640     145  410520       1.1784      0.11933
10539       10  131899639  131988646    469      52  410520     -0.42399      0.66421
101927435   10  132067081  132142795    306      35  410520     -0.61983      0.73231
256536      10  132880655  133144984   1767     193  410520      0.35506      0.36127
55844       10  133712957  133780054    197      30  410520        1.822     0.034229
664         10  133771204  133830435    290      43  410520       1.0152        0.155
282973      10  133844367  134008482   1026      86  410520       3.5584   0.00018655
10570       10  133963564  134029280    373      36  410520       1.9872     0.023447
282974      10  133986038  134180377   1145     102  410520       2.1126     0.017318
80313       10  134110614  134205010    471      41  410520      0.83591       0.2016
170394      10  134175702  134241363    325      59  410520       1.5426      0.06147
170393      10  134223714  134271825    203      56  410520     -0.15947      0.56335
3632        10  134316283  134606984   1317      73  410520       0.9766      0.16438
84504       10  134588320  134634537    250      63  410520      0.67949      0.24841
54777       10  134611896  134791089   1188      64  410520     -0.61219      0.72979
84435       10  134849433  134955179    599      87  410520     -0.35344      0.63812
85442       10  134938971  135049916    648      62  410520      0.70115      0.24161
8433        10  135008778  135055062    264      37  410520       0.9488      0.17136
27287       10  135016408  135065433    295      50  410520      0.34324      0.36571
101         10  135065920  135125489    284      34  410520      -1.3773      0.91579
10844       10  135082134  135160841    344      43  410520      -1.3937      0.91829
118472      10  135087421  135136666    208      41  410520        -1.29      0.90148
118471      10  135113362  135176187    287      37  410520      -1.2373      0.89201
50632       10  135128928  135185482    266      34  410520      -1.2163      0.88807
196743      10  135157741  135215198    308      46  410520       -1.503      0.93359
282969      10  135158658  135206529    250      36  410520      -1.1342      0.87164
1892        10  135165987  135221908    317      49  410520     -0.86842      0.80742
92170       10  135172621  135244174    359      57  410520     0.044813      0.48213
503542      10  135224170  135273623    216      41  410520      0.73735      0.23046
1571        10  135305300  135362627    310      35  410520      0.47069      0.31893
93426       10  135357404  135416795    331      19  410520     -0.48921      0.68765
441581      10  135428603  135475299     68      13  410520     -0.24848      0.59812
147199      11     153101     204575     51      17  410520      -1.5289      0.93686
113746      11     161761     210273     77      20  410520      -1.6693      0.95247
60626       11     172499     225113    160      29  410520      -1.7301      0.95819
51272       11     192924     242422    264      27  410520      -1.5873      0.94377
5719        11     201808     262984    384      30  410520     -0.74175      0.77088
23410       11     205030     271362    399      34  410520     -0.80682      0.79012
171389      11     243570     295388    286      40  410520      0.98662      0.16191
80162       11     253480     307511    288      59  410520        1.402     0.080455
10581       11     273095     319410    221      64  410520       1.8998     0.028731
8519        11     278991     325272    229      64  410520       1.3843     0.083136
387733      11     288200     334526    230      57  410520      0.41735      0.33821
10410       11     309673     355914    258      56  410520     -0.38177      0.64868
338707      11     334795     392117    358      64  410520      0.22214       0.4121
11187       11     357614     414908    298      44  410520      0.13442      0.44653
59307       11     395716     452454    235      56  410520       0.8376      0.20113
338440      11     407930     477011    285      50  410520       1.2206      0.11113
81490       11     415280     501399    417      52  410520       1.2744      0.10126
6050        11     484512     542283    386      35  410520       1.5926     0.055626
101059906   11     493484     542255    311      31  410520       1.6622     0.048235
115399      11     501722     564916    430      47  410520       1.6412     0.050377
3265        11     522242     570561    356      43  410520       1.5613     0.059228
8045        11     525309     574025    360      41  410520       1.4894     0.068192
57661       11     541226     622222    492      48  410520       1.0916       0.1375
256329      11     544850     595779    323      41  410520       1.0943      0.13691
1815        11     602305     650706    270      43  410520      0.96112      0.16824
3665        11     602555     650999    273      43  410520      0.92422      0.17769
53841       11     606565     660067    309      49  410520      0.73512      0.23113
6343        11     616313     662173    262      47  410520      0.73958      0.22978
10522       11     634225     730740    486      56  410520      0.29477      0.38409
283232      11     660591     715028    258      31  410520      0.56424       0.2863
64787       11     671120     737727    305      47  410520       0.1689      0.43294
6888        11     712417     775024    231      44  410520     0.052405       0.4791
347862      11     757222     812501    238      46  410520     0.065237      0.47399
101927423   11     762398     809187    219      44  410520     0.068209      0.47281
6181        11     773841     837592    303      47  410520       0.2218      0.41223
51286       11     777110     825126    212      46  410520     0.098712      0.46068
79751       11     780475     833269    239      53  410520      0.31925      0.37477
57104       11     783901     835573    232      50  410520      0.32093      0.37413
55367       11     789179     844872    268      38  410520      0.40576      0.34246
283229      11     791144     841991    254      39  410520      0.40913      0.34122
977         11     797952     848840    253      35  410520      0.40524      0.34265
7106        11     807824     877116    298      40  410520       0.6819      0.24765
5441        11     829721     877529    206      33  410520      0.59593      0.27561
66005       11     857859     950058    359      39  410520      0.45886      0.32317
161         11     890809    1022245    556      36  410520       1.3708     0.085212
4588        11    1002824    1071706    287      52  410520       2.0009     0.022701
101927503   11    1014884    1065749    208      55  410520       1.6722     0.047238
4583        11    1039875    1114417    411      58  410520      0.39063      0.34803
4586        11    1107474    1172465    312      26  410520     0.096075      0.46173
727897      11    1209295    1293406    457      52  410520      0.18775      0.42553
54472       11    1285598    1365892    359      46  410520     -0.77228      0.78003
9024        11    1376129    1493919    824      81  410520       1.8223     0.034202
81532       11    1480685    1542948    319      30  410520       3.6037   0.00015688
1850        11    1565281    1628150    271      24  410520       3.8725   5.3858e-05
101927562   11    1565746    1612687    196      27  410520       4.0579   2.4753e-05
387264      11    1595572    1641513    249      34  410520       3.1518   0.00081123
440021      11    1608407    1654524    301      31  410520        2.526    0.0057677
439915      11    1616033    1662160    322      35  410520       2.5052    0.0061184
387266      11    1618795    1664693    343      35  410520       2.3848    0.0085432
387267      11    1632188    1678368    397      32  410520       1.6395     0.050559
100505570   11    1674527    1720286    218      46  410520       1.1713      0.12073
440023      11    1683425    1728985    204      41  410520      0.85823      0.19538
402778      11    1743640    1806824    306      42  410520      0.78171      0.21719
1509        11    1763982    1820222    265      35  410520       1.0748      0.14122
90019       11    1820674    1868751    272      44  410520       1.4521      0.07324
7136        11    1825233    1872910    264      51  410520       1.4455     0.074161
4046        11    1839200    1923493    450      84  410520       0.4494      0.32657
7140        11    1905799    1969936    262      49  410520      -1.1706      0.87912
6150        11    1933502    2017295    430      54  410520     -0.76508      0.77789
723961      11    2140342    2217439    350      52  410520       1.7958     0.036266
3481        11    2140346    2214611    328      50  410520       1.7347       0.0414
3630        11    2171009    2217439    232      35  410520       2.2702     0.011596
7054        11    2175159    2228107    271      32  410520       2.1521     0.015695
430         11    2279728    2327182    332      45  410520      0.50334      0.30736
10077       11    2288195    2349430    391      48  410520      0.26537      0.39536
29125       11    2307507    2358143    305      32  410520      0.50111      0.30815
975         11    2362391    2428649    368      32  410520     -0.01113      0.50444
10078       11    2386723    2435108    271      26  410520      0.30597      0.37981
29850       11    2415745    2479275    313      66  410520    -0.077094      0.53073
3784        11    2431221    2880340   2002     273  410520      0.25643      0.39881
5002        11    2885951    2956476    304      73  410520     -0.56453       0.7138
1028        11    2894448    2942063    240      69  410520     -0.58807      0.72176
5003        11    2899327    2960175    262      55  410520     -0.53044       0.7021
7262        11    2939503    2985650    171      33  410520      0.73178      0.23215
4676        11    2955660    3048607    439      37  410520      0.83279      0.20248
833         11    3012152    3113681    478      46  410520      0.87487      0.19082
114879      11    3098345    3221582    763     110  410520       1.5003     0.066763
386746      11    3229174    3275043    244      43  410520      0.99004      0.16108
116534      11    3239041    3288616    203      35  410520      0.77337      0.21965
7748        11    3369157    3435452    349      30  410520     -0.46284      0.67826
417         11    3628487    3695844    396      58  410520      0.24761      0.40222
116969      11    3649733    3698546    253      48  410520      0.36272      0.35841
57053       11    3676817    3727614    220      36  410520     0.090534      0.46393
4928        11    3686240    3854022    677      45  410520     -0.33707      0.63197
27315       11    3783954    3857601    335      41  410520     -0.27864      0.60974
391         11    3838208    3897213    206      46  410520       0.8839      0.18838
6786        11    3841933    4124440   1072      60  410520        1.065      0.14344
6240        11    4080791    4170116    394      33  410520      0.67691      0.24923
143496      11    4378493    4424616    237      37  410520      0.86591      0.19327
6737        11    4396127    4449926    334      33  410520     0.045737      0.48176
119774      11    4435525    4481591    273      53  410520      0.45956      0.32292
390036      11    4475109    4521138    265      28  410520     -0.65085      0.74243
119772      11    4531421    4577374    470      30  410520       1.8846     0.029743
143502      11    4573021    4619135    437      53  410520      0.61728      0.26853
390037      11    4580269    4626243    407      46  410520     0.084466      0.46634
143501      11    4582653    4634050    394      47  410520       0.1774       0.4296
55128       11    4609902    4664489    319      25  410520      0.38169      0.35135
390038      11    4625945    4672068    266      26  410520     0.096276      0.46165
143503      11    4630156    4686718    366      32  410520      -0.2777      0.60938
81285       11    4691401    4754076    342      48  410520      -1.2934      0.90206
256892      11    4780209    4826147    376      16  410520      0.24784      0.40213
119694      11    4807616    4853644    287      17  410520     -0.54317      0.70649
119695      11    4814663    4860610    254      17  410520     -0.65711      0.74444
119692      11    4859467    4905438    168      27  410520    -0.021872      0.50873
401665      11    4868049    4914113    160      29  410520      0.13366      0.44684
119687      11    4893600    4939538    193      36  410520      0.20219      0.41988
81282       11    4925949    4971893    270      41  410520     -0.22779      0.59009
79324       11    4934604    4980569    268      35  410520     -0.59759      0.72494
401666      11    4957389    5003330    233      29  410520       -1.762      0.96097
401667      11    4966002    5011943    185      29  410520      -2.2696      0.98838
56547       11    4974424    5023659    219      41  410520      -1.6163      0.94699
119682      11    4985213    5031160    190      38  410520      -1.1777      0.88055
119679      11    5032756    5078691    361      18  410520      -1.7072      0.95611
119678      11    5069880    5115857    283      29  410520      -1.7513      0.96006
390054      11    5142922    5188872    147      31  410520     0.045295      0.48194
23538       11    5162661    5208599    248      27  410520      0.73514      0.23113
283111      11    5210965    5256930    302      34  410520     -0.13604      0.55411
3043        11    5236696    5283301    264      38  410520     -0.68399      0.75301
3045        11    5244059    5290858    256      30  410520     -0.60983      0.72901
3047        11    5259502    5306087    197      28  410520     -0.13868      0.55515
3048        11    5264421    5311011    188      26  410520    -0.048704      0.51942
3046        11    5279580    5326373    173      32  410520     -0.50171      0.69206
79339       11    5312244    5358176    282      29  410520     -0.43481      0.66815
79345       11    5334528    5380582    321      35  410520       0.1307      0.44801
390058      11    5337738    5383676    316      33  410520      0.15564      0.43816
282763      11    5352113    5403140    383      25  410520      0.33646      0.36826
390059      11    5375607    5421664    378      25  410520     -0.15077      0.55992
390061      11    5408341    5454436    397      28  410520     -0.16171      0.56423
390064      11    5439638    5485707    354      37  410520     -0.21048      0.58335
390063      11    5451772    5497783    305      37  410520     -0.36819      0.64363
390066      11    5474915    5520979    227      37  410520     -0.18693      0.57414
50613       11    5518530    5566153    260      35  410520      -0.2626      0.60357
143630      11    5525623    5572956    290      29  410520     -0.28963      0.61395
101927763   11    5528262    5579410    331      26  410520   -0.0059561      0.50238
390067      11    5555791    5601753    336      25  410520     -0.48091      0.68471
340980      11    5567107    5613114    357      27  410520     -0.34941      0.63661
117854      11    5582331    5644188    433      68  410520      0.27542       0.3915
445372      11    5582865    5675628    584      80  410520     -0.45779      0.67645
53840       11    5606174    5675628    407      73  410520    -0.069194      0.52758
85363       11    5666740    5741339    456      57  410520     -0.23403      0.59252
10346       11    5675817    5742093    408      52  410520      -0.1179      0.54693
390072      11    5722228    5787162    416      38  410520      0.29567      0.38374
387748      11    5722678    5768768    267      25  410520      0.36667      0.35693
390075      11    5788864    5834897    225      17  410520       2.0217     0.021604
390077      11    5790018    5852572    354      22  410520        2.439    0.0073632
79473       11    5799084    5845046    309      17  410520        2.464      0.00687
390078      11    5852186    5898127    319      16  410520    -0.010702      0.50427
390079      11    5867979    5913932    290      14  410520     -0.25166      0.59935
390081      11    5870523    5916461    289      15  410520     -0.18901      0.57496
390083      11    5933577    5979524    210      29  410520      0.57257      0.28347
390084      11    5978783    6024724    202      40  410520     -0.81851      0.79347
338751      11    5997122    6043215    252      38  410520     -0.63002      0.73566
120793      11    6013281    6059378    257      24  410520      0.17742      0.42959
120796      11    6037901    6083971    186      34  410520        1.261      0.10366
196335      11    6094009    6139968    283      10  410520     -0.41663      0.66153
255725      11    6180585    6226556    177      35  410520     -0.34945      0.63663
120787      11    6185454    6231416    164      33  410520     -0.12034      0.54789
160298      11    6191798    6242365    174      36  410520    -0.018079      0.50721
1262        11    6221724    6277066    173      37  410520      0.10335      0.45884
84067       11    6222564    6290941    243      45  410520      -0.0425      0.51695
887         11    6245841    6303363    224      53  410520     -0.71792       0.7636
112464      11    6330176    6376740    209      47  410520       1.5711     0.058077
6609        11    6376644    6426228    183      45  410520      0.98453      0.16243
322         11    6406355    6475644    229      58  410520       1.9216     0.027329
3263        11    6442268    6497254    178      43  410520       1.1715       0.1207
10612       11    6459843    6530689    242      43  410520     -0.11751      0.54677
26515       11    6467677    6516109    155      36  410520     -0.54287      0.70639
144132      11    6482994    6603255    443      56  410520     -0.81067      0.79122
23647       11    6485913    6537709    189      27  410520     -0.17633      0.56998
3611        11    6589938    6642105    211      52  410520      -1.8363      0.96685
23378       11    6611144    6659884    181      45  410520      -1.1627      0.87753
6881        11    6622048    6668475    182      41  410520     -0.51896      0.69811
1200        11    6623997    6675692    206      47  410520     -0.77769      0.78162
8642        11    6632556    6720320    358      67  410520      0.13784      0.44518
63875       11    6691616    6739632    230      38  410520       1.0396      0.14926
144125      11    6771248    6817245    266      23  410520       0.3203      0.37437
338755      11    6779238    6825188    258      22  410520      0.19813      0.42147
8590        11    6805756    6852139    204      28  410520      0.96143      0.16817
144124      11    6831914    6877867    253      23  410520       0.8266      0.20423
341276      11    6855986    6901897    306      16  410520      0.85367      0.19664
283297      11    6862856    6908850    293      16  410520       1.0051      0.15742
120776      11    6902805    6948731    240      25  410520      0.12378      0.45074
120775      11    6907233    6953225    244      25  410520    -0.079743      0.53178
7762        11    6912654    7019718    474      47  410520     -0.88064      0.81074
338323      11    7006700    7102757    468      34  410520     -0.24322      0.59608
7761        11    7010549    7076586    310      26  410520     -0.31654       0.6242
27288       11    7075165    7122379    282      30  410520     -0.37011      0.64435
143425      11    7238181    7500276   1336     128  410520      0.53745      0.29548
283298      11    7471600    7543128    433      50  410520     -0.67882      0.75137
8495        11    7499996    7688537   1032     101  410520     -0.85495      0.80371
51700       11    7676326    7730807    333      41  410520     -0.27055      0.60663
341277      11    7700669    7763001    350      49  410520     -0.98148      0.83682
120065      11    7807521    7853489    234      28  410520      -1.2086       0.8866
120066      11    7836584    7882519    341      28  410520      -1.1094      0.86637
390093      11    7939265    7985209    234      34  410520      0.92533       0.1774
26496       11    7950123    7996067    221      34  410520      0.88556      0.18793
338322      11    7971156    8020059    203      46  410520       1.5117     0.065307
8665        11    7973867    8027718    239      53  410520       1.4809      0.06932
7275        11    8005742    8137654    634      98  410520       1.5273     0.063343
79608       11    8117597    8225590    674      43  410520       1.6616     0.048294
4004        11    8235851    8325182    481      77  410520      -1.1279      0.87032
65975       11    8403417    8650836    996      40  410520      0.73013      0.23266
9866        11    8623584    8739205    417      52  410520      0.75912      0.22389
6157        11    8668995    8721419    193      40  410520      0.78884       0.2151
6764        11    8704899    8967498   1004      64  410520      0.51071      0.30478
56672       11    8897701    8951626    201      23  410520      0.32795      0.37148
56673       11    8931623    8989553    252      17  410520     0.049491      0.48026
56676       11    8949119    8999580    206      25  410520    -0.046949      0.51872
56674       11    8958840    9021553    231      28  410520     -0.19489      0.57726
56675       11    8992123    9060596    237      35  410520        0.313      0.37714
57758       11    9031047    9148150    437      76  410520     -0.26098      0.60295
23258       11    9150372    9321882    601      39  410520     -0.10221      0.54071
440026      11    9292201    9371315    350      36  410520      0.17559      0.43031
10527       11    9371169    9479674    387      43  410520       1.3664     0.085904
7702        11    9447512    9560071    389      44  410520       2.2228     0.013114
7465        11    9560197    9625016    223      47  410520       1.4128     0.078858
23075       11    9650624    9784508    614      47  410520      -0.0184      0.50734
101927955   11    9716380    9762943    294      19  410520      0.11919      0.45256
81846       11    9790214   10350754   2710      63  410520     -0.45955      0.67708
133         11   10291642   10338923    211      31  410520      -0.4605      0.67742
272         11   10436846   10539126    496      66  410520       1.3924     0.081907
100463486   11   10519434   10565723    222      37  410520       1.4684     0.070996
50862       11   10523225   10597774    325      39  410520       1.1359      0.12799
10894       11   10568712   10625365    245      45  410520      0.24549      0.40304
10335       11   10584638   10750535    698      78  410520       1.4915     0.067919
9646        11   10737749   10811295    292      59  410520      0.35398      0.36168
1982        11   10808593   10865582    209      29  410520       1.8399     0.032889
58486       11   10864251   10914620    215      39  410520        0.674      0.25016
374378      11   11282421   11678561   2303     234  410520     0.067081      0.47326
283106      11   11363489   11409904    268      55  410520     -0.53386      0.70328
55031       11   11827970   11990872    649      47  410520     -0.49045      0.68809
27122       11   11974543   12066373    465      85  410520     -0.81188      0.79157
9645        11   12097138   12295335   1104     124  410520      0.20753       0.4178
84953       11   12273447   12393687    643      57  410520       1.1624      0.12254
55742       11   12362988   12566903    923     130  410520       3.3156   0.00045723
7003        11   12660969   12976284    977      94  410520       3.4781   0.00025247
644943      11   12995970   13043653    233      30  410520      0.90664       0.1823
406         11   13264325   13418813    605      61  410520       2.5689    0.0051007
84280       11   13399555   13519838    431      31  410520      0.10586      0.45785
5741        11   13503601   13552567    205      25  410520     -0.39535      0.65371
84188       11   13655206   13763893    350      40  410520       1.7491     0.040133
10418       11   13949184   14299679   1268      87  410520       2.9075    0.0018218
22800       11   14289466   14421052    314      67  410520       1.1777      0.11945
1315        11   14469049   14556441    223      33  410520      0.26318       0.3962
5682        11   14516422   14700180    445      73  410520       1.4413     0.074746
5140        11   14630191   14903605    601      58  410520       2.3343    0.0097903
120227      11   14889551   14948874    135      44  410520     -0.42705      0.66533
796         11   14978214   15028879    154      26  410520      0.25889      0.39786
797         11   15060143   15113888    174      17  410520        1.275      0.10116
387755      11   15098970   15278754    755      93  410520       2.3243     0.010055
55553       11   15977995   16532935   1615      97  410520       4.0164   2.9552e-05
10944       11   16725148   16789901    154      34  410520       4.1616     1.58e-05
283278      11   16790509   16844037    171      48  410520       2.8192    0.0024074
144100      11   16799207   17070963   1111      79  410520       4.4775   3.7761e-06
6207        11   17085939   17134220    156      35  410520       3.1405   0.00084335
5286        11   17098108   17264543    482      51  410520       2.3475    0.0094507
4925        11   17246884   17381510    413      41  410520        2.584    0.0048838
374383      11   17338279   17408868    259      31  410520        2.097     0.017996
3767        11   17396795   17445878    241      46  410520       1.7664     0.038665
6833        11   17404432   17533449    641      71  410520       2.1662     0.015147
10083       11   17505442   17600963    413      70  410520       2.1701        0.015
340990      11   17533920   17677491    584      74  410520      0.53594        0.296
4654        11   17706110   17753678    213      31  410520      0.44263      0.32902
3746        11   17722495   17814602    400      72  410520      0.82902      0.20355
26297       11   17799595   18069709    775      72  410520     -0.18705      0.57419
7166        11   18032084   18097354    157      22  410520     -0.36238      0.64147
113174      11   18091890   18162638    249      24  410520     0.025638      0.48977
117195      11   18107502   18170027    227      28  410520      0.15273      0.43931
117196      11   18159384   18205827    227      17  410520      0.93291      0.17543
6291        11   18242902   18293384    242      51  410520       2.6532    0.0039862
100528017   11   18242902   18305221    297      51  410520       2.9267    0.0017127
6289        11   18249780   18305221    261      48  410520       3.0844    0.0010198
6288        11   18252754   18316424    289      50  410520       3.3515    0.0004018
11234       11   18290217   18378751    330      34  410520       3.6855   0.00011412
2965        11   18308816   18398590    312      32  410520        3.806   7.0614e-05
3939        11   18380936   18439765    237      33  410520       1.2073      0.11366
3948        11   18398851   18482798    377      22  410520    -0.053043      0.52115
160287      11   18442374   18511814    287      34  410520      0.34746      0.36412
7251        11   18491858   18583503    331      28  410520       0.7151      0.23727
55293       11   18541156   18645293    389      43  410520      0.67372      0.25024
144108      11   18617948   18691020    327      41  410520      0.55593      0.28913
144110      11   18685351   18736332    230      64  410520       -0.133       0.5529
283284      11   18715852   18782777    276      52  410520      -1.9468      0.97422
84867       11   18739475   18849268    489      91  410520      0.40698      0.34201
259249      11   18945360   18991549    213      35  410520      0.46447      0.32115
117194      11   19066002   19117228    284      25  410520       2.6454    0.0040801
54503       11   19103681   19207967    407      43  410520       3.8389   6.1782e-05
8048        11   19193577   19267118    297      56  410520      0.77154      0.22019
79733       11   19235610   19298202    216      36  410520        1.698     0.044752
89797       11   19337271   20153147   3441     329  410520      0.38187      0.35128
120237      11   20167760   20216870    226      54  410520     -0.31032      0.62184
10553       11   20350231   20415329    343      42  410520        1.068      0.14276
10196       11   20374076   20540879    642      44  410520     -0.48085      0.68469
9152        11   20585946   20686610    575      57  410520       1.5284     0.063202
4745        11   20656117   21607232   4478     355  410520      -0.1881       0.5746
203859      11   22179199   22314913    455      36  410520       2.1871     0.014367
57084       11   22324667   22411049    376      73  410520       1.9392     0.026236
2188        11   22634079   22682387    112      30  410520       1.4601     0.072126
2620        11   22653160   22844547    611      57  410520    -0.014699      0.50586
258010      11   22833598   22886382    181      25  410520      0.39732      0.34556
100500938   11   22858468   22916972    235      26  410520     -0.34334      0.63433
338645      11   24483516   25114186   3730     163  410520        1.248      0.10601
63982       11   26175458   26694836   3276     100  410520       1.4102     0.079238
143662      11   26570579   26628815    356      43  410520      -1.5492      0.93933
159963      11   26678566   26778574    494      88  410520       1.2697       0.1021
387758      11   26980628   27028634    215      37  410520       1.1149      0.13246
8424        11   27027252   27159354    567      47  410520      0.37851      0.35253
91057       11   27350061   27419795    263      35  410520       1.1269       0.1299
55366       11   27377508   27529338    448      67  410520       2.8398    0.0022569
55327       11   27505965   27563326    169      35  410520       4.4536   4.2224e-06
627         11   27666440   27778605    297      53  410520        5.474   2.1993e-08
81930       11   28032163   28164746    311      38  410520        1.425     0.077072
196074      11   28094798   28365054    626      44  410520       1.6359     0.050928
3739        11   30021288   30073577    191      40  410520       1.8552     0.031783
2488        11   30217563   30266824    169      21  410520       2.1602      0.01538
120534      11   30309649   30369165    239      30  410520       3.7958   7.3577e-05
744         11   30396040   30643260    923      85  410520       4.8141   7.3929e-07
100506627   11   30875150   31049233    387      49  410520       1.6378     0.050734
341019      11   31274171   31426357    379      38  410520       1.8785      0.03016
120526      11   31356377   31464382    286      36  410520       1.3142     0.094381
196294      11   31443948   31566169    270      32  410520       1.9884     0.023382
26610       11   31496297   31816073    726      49  410520       2.0469     0.020334
5080        11   31796340   31874509    206      51  410520       2.5014    0.0061859
5954        11   32077477   32137272    228      36  410520       1.5057     0.066066
7490        11   32398789   32492104    471      37  410520       2.2144     0.013401
10480       11   32570313   32634037    254      37  410520        1.436     0.075496
493860      11   32613626   32851204    871      40  410520       1.3661     0.085955
79056       11   32816309   32889669    296      31  410520       1.0146      0.15514
79832       11   32879792   33011816    468      38  410520       2.0265     0.021358
91614       11   33002410   33065128    271      32  410520        2.571    0.0050706
55346       11   33025963   33105109    433      20  410520       2.6118    0.0045033
1479        11   33096130   33218037    431      32  410520       1.4308     0.076245
10114       11   33239406   33388569    431      44  410520       2.0955     0.018062
25758       11   33528877   33705648    659      64  410520     0.021527      0.49141
100131378   11   33709654   33757286    209      46  410520       4.6452   1.6991e-06
966         11   33714556   33793025    326      42  410520       4.8214   7.1263e-07
26273       11   33752490   33831071    326      32  410520        3.305   0.00047482
4005        11   33870122   33948836    280      68  410520      0.53138      0.29758
4076        11   34038230   34134157    397      29  410520     -0.18741      0.57433
55226       11   34092111   34182581    294      21  410520      0.40187      0.34389
25841       11   34162534   34414555   1111     168  410520      -1.4798      0.93053
847         11   34425472   34503607    444      32  410520    -0.022488      0.50897
2001        11   34490342   34570347    347      51  410520     -0.36172      0.64122
26298       11   34607588   34694835    319      66  410520      -1.4486      0.92627
51074       11   34893842   34972939    522      18  410520      0.22317       0.4117
8050        11   34902677   35027675    684      24  410520      0.15626      0.43792
960         11   35125417   35263949    641      80  410520     -0.54501      0.70713
6506        11   35262752   35476610    860      62  410520      -1.1341      0.87162
25891       11   35443374   35586848    698      92  410520     -0.46828      0.68021
24147       11   35604735   35652421    156      32  410520     -0.88068      0.81075
54765       11   35649353   35840930    443      62  410520      -0.6342      0.73702
143458      11   35930537   36263688   1560     158  410520      0.37611      0.35342
79899       11   36282725   36496754   1105     125  410520       1.5797     0.057084
29099       11   36283842   36345999    310      42  410520       2.0259     0.021385
7189        11   36495317   36566863    214      44  410520     -0.20023      0.57935
5896        11   36497053   36611312    302      41  410520     -0.37424      0.64589
119710      11   36581043   36690841    439      20  410520       0.5992      0.27452
5897        11   36603493   36654829    224      16  410520      0.76514      0.22209
57689       11   40125524   41516186   5518     282  410520       3.5965   0.00016125
8539        11   43298505   43376080    228      51  410520      -0.2617      0.60322
55761       11   43345435   43526483    533      53  410520      0.32163      0.37387
51144       11   43667108   43888169    826      41  410520        1.174      0.12019
221120      11   43867357   43951825    416      47  410520       3.6304    0.0001415
387763      11   43929106   43975433    236      62  410520       2.7507    0.0029734
390110      11   44034531   44091527    320      44  410520      0.63894      0.26143
84680       11   44052729   44115791    322      55  410520        2.266     0.011726
