GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
56253       11  122674255  122753347    264      34  57951      0.47498       0.3174
79864       11  122718236  122840430    386      42  57661       2.0782     0.018847
390259      11  122838357  122887379    129      16  57032       2.0156     0.021923
3312        11  122918200  122968074    190      19  57735     -0.35871      0.64009
79827       11  122933020  123101007    656      62  57896      -1.2293      0.89052
57476       11  123290191  123508478    692     106  57717       3.9601   3.7465e-05
55800       11  123489895  123560315    315      30  57659     0.081366      0.46758
7753        11  123584997  123647383    189      17  57885       2.6944    0.0035254
390260      11  123614288  123660226    145      14  57749       2.6571    0.0039413
390261      11  123666116  123712057    170      21  57997      0.90299      0.18326
338662      11  123742139  123788083    168      22  57950      0.89002      0.18673
338661      11  123743633  123791340    173      22  57974         0.94      0.17361
219875      11  123775324  123821280    169      16  58353        1.134       0.1284
219874      11  123803574  123849545    161      17  57820      0.14146      0.44375
219873      11  123837403  123883398    162      20  57954     0.052335      0.47913
390264      11  123851282  123897217    154      19  58184      0.54684      0.29225
219870      11  123858720  123904655    149      19  58021      0.58842      0.27813
219869      11  123865330  123911265    147      19  57892       0.7011      0.24162
390265      11  123898773  123944708    175      17  57952     0.012169      0.49515
4013        11  123951111  124027619    222      38  57670       1.8687     0.030835
26492       11  124060398  124106312    215      13  58476       2.4436    0.0072714
26494       11  124085423  124131287    258       9  58590        1.598     0.055018
219865      11  124099723  124145763    303       8  58491       1.4167      0.07829
283159      11  124169736  124215662    138      13  57903       2.1426     0.016071
283160      11  124179158  124225093    146      12  57967       2.0472     0.020318
26595       11  124242298  124311648    223      17  58102       2.0117     0.022124
390271      11  124256306  124302247    149      13  58096       2.2772     0.011386
283162      11  124283838  124329767    181      17  57985       3.3839   0.00035727
26493       11  124300046  124345981    161      15  57745       3.8082   6.9991e-05
219858      11  124402618  124448550    161      18  58234         2.78    0.0027177
390275      11  124404965  124450945    156      17  58259       2.6381    0.0041691
116337      11  124446453  124500252     93      20  56921       2.2796     0.011317
84897       11  124457742  124515822     92      18  56590       2.2838     0.011191
54414       11  124495685  124581199    135      11  56430       1.8134     0.034886
53340       11  124508740  124574690     98       8  56086       1.7818     0.037389
4900        11  124574829  124627102     97      19  57728       6.9384   1.9833e-12
23584       11  124607370  124657109     73      14  57656       6.7823    5.914e-12
90952       11  124613019  124667223     88      18  57827        7.188   3.2863e-13
79684       11  124626388  124705868    219      32  57986       5.3243    5.067e-08
64221       11  124700305  124761370    188      38  57786      0.71097      0.23855
54538       11  124744114  124802857    174      31  56845      0.66085      0.25435
641654      11  124754146  124800573    147      28  56823       0.5361      0.29594
220296      11  124779089  124841308    172      32  57857      0.40548      0.34256
80071       11  124789017  124921385    369      26  57732       1.0919      0.13744
219855      11  124897963  124970412    273      32  57977      0.94356       0.1727
219854      11  124954266  125016659    235      40  58074       1.4966     0.067251
63876       11  124999559  125313285    894      92  57652       3.0034    0.0013347
9638        11  125305641  125401206    218      26  57314       1.9597     0.025018
403312      11  125330104  125376769    111      17  57362       2.2413     0.012503
9538        11  125404298  125464575    125      16  57828       1.5369      0.06216
3703        11  125427690  125502654    228      18  58136       1.4403      0.07489
1111        11  125460031  125556150    275      15  58350       1.3658     0.086005
56          11  125532229  125585809    157      18  58523       1.1738      0.12024
160065      11  125581180  125629743    194      20  58331      0.74738      0.22742
100169851   11  125623006  125671495    168      14  58493      0.22588      0.41065
399967      11  125636025  125683714    143      14  58403     0.045475      0.48186
399968      11  125668211  125719967    169      13  58184      0.13149      0.44769
219844      11  125718509  125780541    191      18  57987       1.2334      0.10872
29118       11  125739261  125803005    186      23  58098       1.3141     0.094402
83480       11  125753380  125808145    162      24  57848        1.497     0.067201
338667      11  125782319  125836735    179      26  57367      0.47435      0.31763
50937       11  125816713  125968187    514      47  57624      0.76304      0.22272
79607       11  126046619  126142879    269      23  58149      0.33818      0.36761
84881       11  126061989  126116587    136      18  58138      0.49804      0.30923
55572       11  126103935  126158027    116      18  58057       1.2597      0.10388
114609      11  126117800  126174828    135      19  58209        1.492     0.067849
6734        11  126122814  126173877    126      18  58188       1.5031     0.066411
28960       11  126138647  126225644    236      28  57844       1.9376     0.026337
6484        11  126190540  126294536    267      31  57667       2.2119     0.013487
84623       11  126283388  126905766   2106     163  57547       3.9933   3.2574e-05
2113        11  128318656  128492453    394      53  57179     -0.25696       0.6014
2313        11  128521430  128693162    534      62  57990      0.50685      0.30613
3758        11  128697909  128772268    230      43  58146       1.0786      0.14038
3762        11  128726313  128801060    236      43  58218       1.1967      0.11572
219833      11  128759460  128811126    176      29  57610       1.3861     0.082865
63970       11  128794627  128848294    166      29  56265      0.68368      0.24709
9743        11  128824955  129097093    602      27  55642      0.46836      0.31976
8538        11  129210879  129332174    388      53  57606       1.6604     0.048415
120224      11  129650732  129739898    252      22  58326      0.47701      0.31668
4798        11  129723670  129800490    161      25  57648      0.71468       0.2374
56980       11  129759601  129907730    426      40  58030       2.3751    0.0087723
334         11  129904716  130024706    349      19  58097      0.55544       0.2893
6768        11  129994682  130090257    239      38  58232       1.5074      0.06585
29068       11  130086572  130219663    348      16  52665     -0.74063      0.77054
11095       11  130264660  130333539    198      35  56946     -0.26596      0.60486
170689      11  130283869  130356539    207      38  57676     0.081032      0.46771
283171      11  130507851  130597247    167      42  57271        1.537     0.062141
399979      11  130735766  130821382    330      17  57993       5.6139   9.8888e-09
50863       11  131205371  132216716   3070     235  57651       3.5563   0.00018809
4978        11  132274875  133437403   3719     284  57654       5.6315   8.9344e-09
219938      11  133700517  133750433    174      14  57498       4.2082   1.2871e-05
22997       11  133768520  133861649    279      35  57599       8.6681   2.1966e-18
83700       11  133903820  134031652    365      27  56536       4.6964   1.3239e-06
23310       11  134012337  134129426    232      31  56896       3.9555   3.8181e-05
112936      11  134059561  134127686    110      22  57430        3.213   0.00065683
27034       11  134088428  134145749    105      17  57594       1.6519     0.049281
29087       11  134108172  134158289    116      19  57340       1.6742     0.047049
112937      11  134110293  134199458    217      32  57574       1.4676     0.071111
89944       11  134166768  134256222    235      60  57907       5.0065   2.7711e-07
27087       11  134238398  134316880    326      34  57332       5.1919    1.041e-07
440073      12     141049     297626    446      58  57931        2.415    0.0078683
6539        12     289243     358740    280      42  57242     -0.15912      0.56321
6540        12     319787     407039    244      37  57067      -0.3143      0.62335
5927        12     379223     533620    382      18  56748      0.88164      0.18899
84318       12     463516     561811    253      22  57307       1.5842     0.056572
283358      12     534543     681503    566      83  58089     0.033723      0.48655
4815        12     663462     807755    552      43  58050      0.82151      0.20568
65125       12     826759    1030618    447      38  57709      0.51135      0.30455
5893        12    1011255    1134774    307      44  57718       1.3922     0.081932
23085       12    1065404    1615099   1664      52  58036       1.4434      0.07446
81029       12    1648823    1766379    430      86  58126      0.45863      0.32325
144699      12    1665159    1738331    232      51  58219      0.13263      0.44724
79602       12    1765147    1907845    394      27  57729       4.1458   1.6928e-05
93589       12    1891123    2062870    581      66  57961       3.5843   0.00016898
654429      12    1894433    1955919    204      48  57850       4.2894   8.9586e-06
775         12    2044952    2817115   2076     170  57788       8.3261   4.1759e-17
196513      12    2045214    2148677    372      34  58233       2.2032      0.01379
2288        12    2869108    2924589    107      20  57907    -0.047693      0.51902
55846       12    2886716    2944237    101      10  57770     0.027687      0.48896
83714       12    2924514    2979372    111      11  57721     -0.29807      0.61718
101929469   12    2947293    3000317    107      13  57908     -0.68618       0.7537
83695       12    2950424    3008691    141      13  58305     -0.37103      0.64469
2305        12    2956846    3021321    173      10  58445    0.0063019      0.49749
7289        12    2965033    3060306    258       8  58515    -0.023499      0.50937
7004        12    3033478    3159842    440      45  57850    -0.077983      0.53108
10867       12    3151521    3405730   1097     102  57959    -0.049207      0.51962
56341       12    3455515    3713139    654      98  57651     -0.10022      0.53992
84766       12    3712122    3897366    700      70  58218       1.7564     0.039506
57097       12    3897410    4017608    358      32  58057       1.1272      0.12983
894         12    4347901    4424522    162      44  57100     -0.12423      0.54943
57103       12    4395359    4479194    205      38  57060      0.92506      0.17747
8074        12    4467393    4523894    160      27  57997     -0.78896      0.78493
2251        12    4533308    4589780    150      20  58471      -0.6953      0.75657
57102       12    4586899    4682674    145      17  57840     -0.90524      0.81733
10635       12    4612940    4679213     95      13  57546     -0.73146      0.76775
8798        12    4636375    4733041    232      33  58097      0.40126      0.34411
10566       12    4713837    4793213    284      22  58289       1.0994      0.13581
4704        12    4723264    4806720    289      25  58311       1.3093     0.095216
26290       12    4794752    4891892    253      15  58275       2.8286    0.0023373
3742        12    4883342    4971093    329      35  58094       1.8971      0.02891
3736        12    4984073    5037422    175      33  57675       1.7485      0.04019
3741        12    5118085    5165954    157      31  58107      0.72651      0.23376
4908        12    5506280    5614465    320      42  57832        1.337     0.090605
57101       12    5661817    6090398   1426     108  57770      0.70013      0.24192
7450        12    6048040    6268836    733      67  58078     -0.40033      0.65554
928         12    6274482    6357437    191      17  57969      0.58053      0.28078
55200       12    6384602    6447672    193      24  57809       -1.007      0.84303
7132        12    6427923    6486283    137      35  56701      0.79863      0.21225
6337        12    6446009    6521896    215      51  57171     0.047059      0.48123
4055        12    6449534    6510737    175      45  57216       0.2919      0.38518
939         12    6519051    6570884    154      27  57138      0.19723      0.42182
55080       12    6526177    6581488    176      27  57559     -0.16111        0.564
6843        12    6561403    6614843    207      13  57472      0.24108      0.40475
9918        12    6567547    6651132    289      16  57103      0.49354      0.31081
51258       12    6591316    6637471    163      12  57141      0.31085      0.37796
2597        12    6608585    6657537    144      17  56415      0.54808      0.29182
25900       12    6638694    6700249    128      18  56858      0.40287      0.34352
4839        12    6656036    6712498    100      13  56455      0.18378      0.42709
1108        12    6669248    6751551    133      15  56740    -0.073929      0.52947
57121       12    6718001    6780297     95      17  57899     -0.39282      0.65277
84519       12    6737241    6791594     82      14  57894     -0.33391      0.63078
51147       12    6749704    6807311     73      14  57197    -0.053574      0.52136
171017      12    6765643    6833738    105      22  56969      0.30573       0.3799
196500      12    6792957    6845009    125      23  57348      0.33628      0.36833
50813       12    6798150    6851041    158      24  57468       0.1994      0.42098
5763        12    6840255    6890118    153      18  58224       2.3482    0.0094311
3902        12    6846670    6897621    156      22  58299       2.5004     0.006203
8079        12    6847158    6897721    156      22  58382       2.4854    0.0064698
920         12    6863638    6939976    197      36  58226       2.6888     0.003585
27239       12    6895963    6946583    159      30  58197       1.7686     0.038484
10536       12    6902572    6959018    152      31  58030       1.9987     0.022819
2784        12    6914375    6966564    118      25  57987       2.0935     0.018152
8078        12    6926285    6985796    112      27  57889       1.7483     0.040203
7167        12    6941288    6990110     73      14  57680       1.0604      0.14449
83461       12    6947972    6996128     65       7  58092      0.97967      0.16362
84727       12    6970099    7017521     93       4  58320      0.92572       0.1773
10233       12    6978897    7033406    106       4  58364      0.91308       0.1806
2026        12    6988614    7042860     99       5  58345      0.89033      0.18664
1822        12    6998626    7061484    105       7  58057      0.93587      0.17467
113246      12    7017146    7065165     63      13  57587        1.022       0.1534
5777        12    7020740    7080479     84      21  57420       1.2429      0.10695
10436       12    7044944    7095165     70      19  57195       1.4387      0.07512
11331       12    7064515    7114981     60       8  57901       1.0257      0.15252
10162       12    7075347    7160842    125      10  58100      0.85323      0.19677
716         12    7132819    7188336     96      12  57936      0.67767      0.24899
51279       12    7236000    7296869    146      22  58419       2.2012     0.013859
9746        12    7246681    7321541    187      25  58387       1.9805     0.023825
83758       12    7266280    7316466    106      16  58344       2.0618     0.019613
5830        12    7306759    7381170    171      22  58006      0.70058      0.24178
341392      12    7421928    7490969    141      17  58334      0.26873      0.39407
283316      12    7497556    7631778    271      32  58199     -0.24812      0.59798
9332        12    7613412    7691414    181      29  57978     -0.33328      0.63054
339         12    7791996    7858195    289      33  57906       1.2086       0.1134
359787      12    7829089    7880155    220      40  58146      0.42629      0.33495
9573        12    7832381    7883360    227      42  58203      0.24435      0.40348
170482      12    7870235    7937069    211      25  57724      0.40875      0.34136
360030      12    7882812    7936717    138      18  57334       0.8342      0.20208
79923       12    7906995    7958655    171      19  57704      0.73377      0.23154
144195      12    7955110    8078792    409      40  58340       3.0351    0.0012022
6515        12    8061824    8123895    150      24  57778       3.5774    0.0001735
55810       12    8150298    8218118    137      16  58119     -0.22093      0.58743
25977       12    8199807    8260373    104      23  56519      0.27431      0.39192
719         12    8200919    8253955     96      22  56569      0.35981      0.35949
50856       12    8241228    8301203     98      16  56002      0.23025      0.40895
440077      12    8255807    8342642    141      17  57321     -0.60667      0.72796
55138       12    8363856    8415214     72       8  58530     -0.43241      0.66728
93978       12    8573591    8640926    179       6  58293      0.13017      0.44822
338339      12    8631136    8684962    110      11  58050       1.1969      0.11567
26253       12    8675901    8728558    182      20  58254     -0.25362      0.60011
57379       12    8744762    8800463    110      16  58397      0.94543      0.17222
8076        12    8788540    8850433    122      11  58308      -1.0332      0.84924
57494       12    8799273    8945688    177      24  57733      -1.4673      0.92885
144568      12    8940150    9039381    229      29  58333      -1.6904      0.95453
1911        12    9032292    9104063    196      20  58401      -1.5201      0.93576
4074        12    9082957    9137357    132      10  58266      -1.1353      0.87187
10219       12    9107137    9173343    162      14  58060      -1.1231      0.86931
2           12    9210304    9303558    191      13  58573     0.075776       0.4698
5858        12    9291436    9395966    270      22  58273     -0.10978      0.54371
728715      12    9539658    9590776     59       9  58570      0.22724      0.41012
408186      12    9646848    9727876      4       2  57889       -1.162      0.87738
3820        12    9737870    9795497    183      22  57644       1.2129      0.11258
29121       12    9787304    9862151    308      21  58061      0.85425      0.19648
160365      12    9858456    9920895    268      18  58066      0.10126      0.45967
969         12    9895082    9948497    213      22  58482     -0.33081      0.62961
51348       12    9945038   10007604    177      25  56713      -0.2124       0.5841
9976        12    9994968   10057458    214      30  58114       1.2059      0.11393
100431172   12    9999088   10058432    199      27  58194       1.2751      0.10114
387836      12   10041272   10119980    270      36  57648       1.2384      0.10778
160364      12   10068915   10157704    375      31  58132       0.8797      0.18951
387837      12   10128231   10181399    224      27  58281      0.30629      0.37969
51266       12   10135660   10188381    209      28  58377      0.25491       0.3994
283420      12   10148276   10228612    231      37  57933     0.093964      0.46257
51267       12   10213012   10286655    234      17  58395      0.14747      0.44138
64581       12   10259376   10317868    209      25  57737     -0.53395      0.70331
120939      12   10296557   10354403    245      28  57306      0.10798      0.45701
4973        12   10300899   10359790    269      27  57668      0.47767      0.31644
23710       12   10330435   10385727    233      35  57946      0.89671      0.18494
3824        12   10422050   10479850    117      12  58121      0.42106      0.33686
22914       12   10514952   10577653    137      12  58335       1.0856      0.13882
100528032   12   10514952   10597745    150      12  58371       1.0785      0.14041
8302        12   10531529   10597370    106      10  58482       1.0621      0.14409
3823        12   10554914   10608194     78       9  57983       1.2778      0.10065
3822        12   10573198   10623780     94      10  58335       1.1374      0.12769
3821        12   10584863   10642215    142      12  58227       1.0757      0.14104
55110       12   10746364   10801208    140      14  58001       1.5306     0.062929
55359       12   10761538   10861917    268      24  58341       1.7136       0.0433
8531        12   10841676   10911047    170      23  58017      -0.2013      0.57977
50837       12   10944131   10990226     74      10  57246     -0.45848       0.6767
50836       12   10948650   10994579     74      11  57221     -0.48893      0.68755
50835       12   10951693   10997767     77      11  57298     -0.33524      0.63128
50839       12   10967945   11013868     81      11  57701       -0.738      0.76974
11272       12   10988448   11037075    121      11  57543     -0.88063      0.81074
5554        12   11023560   11071874    156       8  57142     -0.81213      0.79164
5555        12   11046834   11097444    160      11  54607     -0.21172      0.58384
50838       12   11050525   11097161    147      11  54699     -0.22062      0.58731
50840       12   11080853   11126806    237      10  52091     0.023659      0.49056
259296      12   11128512   11174511    225       9  57553      -1.3213       0.9068
259295      12   11138561   11185474    261      12  57292      -1.2613       0.8964
259294      12   11164271   11210170    207      15  56629      -1.1976      0.88447
259290      12   11172986   11219006    190      14  56358      -1.0434      0.85162
259292      12   11203964   11249893     73      10  56102      -1.0661      0.85681
259289      12   11233886   11279912    172       7  57509      -1.3598      0.91305
259293      12   11275884   11321843    214       9  57197      -1.3163      0.90596
100129361   12   11288780   11338619    222      13  57008      -1.3373      0.90944
353164      12   11328599   11374543    189      21  57731      -1.4171      0.92177
5544        12   11408847   11457656     99       9  57863     -0.15704      0.56239
5545        12   11450015   11498369    133      24  57674      -1.2018      0.88527
5542        12   11494757   11543524    106      16  57439      -0.7863      0.78415
653247      12   11534474   11583498     91      16  57203      -1.4829      0.93095
2120        12   11767788   12058336    801      94  56609       2.6319    0.0042457
79370       12   12188873   12262629    327      46  58309       1.0377       0.1497
100506248   12   12228949   12275090    185      31  58204       1.5589      0.05951
4040        12   12258959   12454811    480      29  57608       1.9364     0.026411
54682       12   12472195   12538475    231      30  58224     0.049264      0.48035
118426      12   12474967   12647587    554      39  57856      0.64832      0.25839
80824       12   12616216   12750773    349      42  57717       2.5571    0.0052781
1389        12   12729831   12808041    155      24  57317      0.01888      0.49247
2842        12   12803995   12884121    180      27  57858     -0.57327      0.71677
1027        12   12835302   12885305    102      16  57888     -0.74602      0.77217
81575       12   12843851   12954400    301      52  58126      -1.5907      0.94416
51202       12   12931280   12992915    198      27  58055       -0.815      0.79246
9052        12   13008956   13076600    209      40  57452      -1.6826      0.95377
55507       12   13083407   13141828    163      27  57890       1.5817     0.056857
50865       12   13117798   13188243    162      17  57841       2.3312    0.0098707
57613       12   13162300   13246383    176      19  56611       1.9378     0.026324
83445       12   13226471   13291659     88      18  56723     -0.80762      0.79035
2012        12   13314602   13379708    168      30  57792     -0.83538      0.79825
2904        12   13703684   14168022   1425      91  57751       1.4063     0.079824
55729       12   14483566   14665864    437      26  56358       1.3079     0.095452
79887       12   14646597   14755791    171      29  56851       2.2761      0.01142
2984        12   14755566   14884519    211      24  55848       1.8744     0.030436
55766       12   14892270   14940936    146      16  58645       2.0962     0.018034
121504      12   14910933   14959093    125      16  58544       2.0659     0.019418
144608      12   14920997   14986792    148      19  58145       2.0986     0.017928
51729       12   14927513   14991420    143      21  57831       1.7558     0.039564
440087      12   14947584   15002116    127      17  57712       1.2848     0.099438
420         12   14972245   15031413    161       8  57892      0.13267      0.44723
4256        12   15024115   15073853    119       7  57545      -1.0262      0.84761
121506      12   15056961   15126463    218      18  58109      -1.5496      0.93938
397         12   15084949   15149562    224      25  58186      -2.0565      0.98013
5149        12   15090956   15144799    187      23  58122      -1.9917       0.9768
85004       12   15250716   15409411    365      31  57534       1.1781      0.11939
5800        12   15440191   15761265    641      53  57552       2.1154     0.017198
2059        12   15763075   15977510    194      31  56778      0.62504      0.26597
11171       12   16000288   16066412     50      11  55880      -1.1781      0.88062
51071       12   16029186   16200315    239      39  57171      0.20717      0.41794
729025      12   16331419   16465619    475      25  58312      0.95481      0.16984
4257        12   16465076   16540123    191      27  57429      0.75184      0.22607
55885       12   16691306   16796148    128      34  56198       1.3265     0.092342
79785       12   18223803   18278139    138      14  57692        2.003      0.02259
5288        12   18360912   18811352   1373      63  57808       1.4033     0.080266
89869       12   18826110   18926020    312      25  57369       0.0596      0.47624
93661       12   18856045   18902122    138      19  56709     -0.75652      0.77533
54477       12   19247626   19539334    722      38  57121      0.25065      0.40104
121536      12   19557608   19685173    553      20  57476      0.23692      0.40636
5139        12   20487179   20850575   1131      87  57960      0.16736      0.43354
53919       12   20813289   20916320    354      30  58133      0.94862      0.17141
28234       12   20928638   21080019    760      23  58215      0.10719      0.45732
338821      12   21133630   21253040    461      21  58433      0.14242      0.44337
10599       12   21249128   21402730    543      24  58284      0.16263      0.43541
6579        12   21407534   21583371    581      40  57722     -0.69568      0.75669
3375        12   21490802   21542914    195      26  58165     -0.54653      0.70765
79912       12   21555538   21634184    334      19  58387      0.47938      0.31583
5965        12   21611844   21689603    302      26  58372      0.25639      0.39882
51026       12   21619699   21681337    238      29  58318      0.19007      0.42463
80763       12   21644256   21694210    193      28  58114    -0.065605      0.52615
2998        12   21674461   21818722    395      31  57157     -0.75632      0.77527
3945        12   21778275   21845789    106       7  57501     -0.13718      0.55456
3764        12   21907889   21963436     33      10  56688    0.0078701      0.49686
10060       12   21940323   22129797    376      40  57057      0.50281      0.30755
55907       12   22164108   22228608    156      22  56780      -0.8664      0.80686
6489        12   22336325   22522648    550      32  57587       2.2727     0.011522
9847        12   22591511   22732452    211       9  57778      0.48221      0.31483
55500       12   22743076   22853608    197      18  57310       2.1638     0.015239
6660        12   23672438   24750383   3010     234  57778       5.0115   2.7006e-07
586         12   24952958   25137393    730      59  58026       1.1264      0.12999
645177      12   25122276   25194039    304      42  57624       1.8315     0.033515
196415      12   25136358   25185373    214      38  57593       1.9704     0.024397
4033        12   25170181   25271269    388      50  58015      0.40195      0.34386
55259       12   25251223   25383096    414      22  57528     -0.56751      0.71482
144363      12   25313150   25367949    149      15  57283     -0.53849      0.70488
3845        12   25348180   25438870    284      35  57531       -1.092      0.86259
160492      12   25619016   25836496    698      50  57935      0.78433      0.21642
11228       12   26076964   26242825    660      37  58154      0.77736      0.21847
79365       12   26262959   26313003    132      17  58310       2.1739     0.014857
8082        12   26313032   26397710    262      28  58224       1.4882     0.068348
3709        12   26478285   27021131   1684     107  57902       1.4409     0.074802
55726       12   27048112   27126254    181      32  57901       1.7161     0.043072
26127       12   27056305   27129581    161      31  57948         1.49     0.068119
51768       12   27114503   27202360    225      34  57821      0.41789      0.33801
9412        12   27140455   27193606    155      26  57671      0.38519      0.35005
728858      12   27223990   27270455    163      20  57886      0.81183      0.20845
23012       12   27362078   27488892    342      32  58290      0.76093      0.22335
56938       12   27450787   27588746    388      40  58118      0.22396      0.41139
341346      12   27584743   27665118    355      22  57359      -2.5916      0.99522
8496        12   27642045   27858497    683      55  58046     -0.64948      0.74199
387849      12   27814428   27860566     81      16  58188      0.91106      0.18113
60488       12   27828706   27919237    184      19  58133      0.96844      0.16641
57542       12   27898187   27965973    207      19  58049      -1.0208      0.84632
100287284   12   27905599   27959209    142      14  57769     -0.90916      0.81837
5744        12   28101017   28160664    179      23  57911     -0.11416      0.54545
55297       12   28308360   28713099    989      19  56912     -0.61284      0.73001
55711       12   29266936   29498549    754      29  58129      0.53829      0.29519
51290       12   29483579   29569143    240      26  57954      0.48241      0.31476
341350      12   29570489   29685619    351      42  57712     -0.64882      0.74177
83857       12   29643746   29972692   1188      86  57881       3.9865   3.3526e-05
10526       12   30771915   30883929    303      14  58345       2.3783     0.008697
65981       12   30852486   30942448    230      23  58060       2.0338     0.020988
441631      12   31044536   31159537    394      61  58088       -1.141      0.87306
1663        12   31191779   31267733    180      14  58059       2.0672     0.019358
144203      12   31254586   31394088    405      27  58206       1.6096     0.053747
58516       12   31423356   31514159    112      24  57059    -0.041813      0.51668
160518      12   31525157   31778952    854      27  56956       1.4775     0.069772
254013      12   31765094   31832016    260      27  57939     -0.30173      0.61857
196394      12   31814071   31917108    262      26  58036       -1.571      0.94191
440093      12   31934119   31980175    220      21  57871      0.59725      0.27517
55196       12   32077353   32156041    327      43  58082     -0.35547      0.63888
636         12   32224713   32546567   1304      62  58081       2.7068    0.0033963
121512      12   32517518   32808984   1080      52  58012      0.81398      0.20783
10059       12   32797134   32908584    392       9  58126      -2.0999      0.98213
51067       12   32868195   32943895    236      22  57216      0.46845      0.31973
5318        12   32933680   33084780    527      40  57113      0.55698      0.28877
341359      12   33518348   33627754    301      19  58242      0.80769      0.20964
84920       12   34140216   34191237    106      10  57423      -1.1193      0.86849
144245      12   38675557   38733528    156      11  56734      0.92404      0.17773
144402      12   39036002   39335395    703      27  56717       2.8818    0.0019772
55605       12   39677030   39872192    309      17  57970       3.8411   6.1243e-05
225         12   39935022   40048843    227      31  57984       3.7181   0.00010038
283461      12   39984972   40125716    263      23  57803       1.6037     0.054392
114134      12   40138823   40534847    954      55  58007      0.55493      0.28947
120892      12   40583813   40773087    616      34  57912      0.48243      0.31475
283463      12   40756677   40974632   1072      32  57934      0.99684      0.15942
1272        12   41051244   41476214   1299      53  57752        0.869      0.19242
29951       12   41547250   41978392   1407      43  57732       3.3267   0.00043935
283464      12   42465647   42573673    232      24  57633       1.4545     0.072909
10138       12   42540906   42667154    232      21  57415       1.1527      0.12451
51535       12   42684947   42852422    445      16  57799        1.252      0.10528
85437       12   42695888   42754932    176      11  57997       1.2319      0.10899
144165      12   42842140   43018572    560      46  58211       2.4929    0.0063358
80070       12   43738012   43980724    758      29  57480      -1.1632      0.87762
83448       12   44111828   44187620    200      15  57110      0.63589      0.26242
51135       12   44117747   44193346    190      15  57008      0.53456      0.29648
5756        12   44177526   44235178    125      21  57159    -0.044893       0.5179
84216       12   44194853   44793543   1372      40  57671       1.7883     0.036865
4753        12   44892058   45342711    990      56  57042      0.44627       0.3277
440097      12   45398539   45479882    222      18  54536       1.2686      0.10229
196527      12   45574770   45844187    566      21  54941       1.4472     0.073922
196528      12   46088494   46311820    259      18  57095       1.5618      0.05917
9169        12   46302914   46420898    154      20  56669       1.2082      0.11349
81539       12   46566838   46698208    253      37  57498       1.4034     0.080249
54407       12   46741971   46801645    103      13  58166      0.34643      0.36451
55089       12   47148544   47261205    326      34  57136     -0.51387      0.69633
91523       12   47438386   47640446    579      59  57841       1.5028     0.066451
347902      12   47459490   47508734    115      25  58367        1.127      0.12987
79657       12   48045715   48134844    215      24  58276       1.2005      0.11498
8909        12   48093517   48154355    191      24  58275       1.2602       0.1038
55652       12   48117426   48186536    252      26  58372       1.0271      0.15219
10411       12   48118453   48199846    281      31  58140      0.85953      0.19503
51564       12   48166505   48248763    241      44  57910    -0.093111      0.53709
7421        12   48225320   48333814    301      40  57856       1.1093      0.13366
79022       12   48322330   48372661    145      21  57577        2.359    0.0091623
1280        12   48356748   48433285    278      21  58367       2.0711     0.019173
29843       12   48426681   48535091    277      17  57554       1.2604      0.10375
5213        12   48464656   48550187    229      22  57514       1.2831     0.099733
140461      12   48531572   48586377    139      17  57738      0.69091      0.24481
387856      12   48542366   48589709    136      16  58093      0.48817      0.31271
121275      12   48585620   48634103    210      12  58265       1.0429       0.1485
341567      12   48687763   48734062    144      14  58376      0.96397      0.16753
121274      12   48719065   48780029    166      19  58047      0.52561      0.29958
23519       12   48831448   48876843    159      15  58305     -0.56106      0.71262
121273      12   48841283   48900297    223      18  58550     -0.38079      0.64832
341568      12   48884415   48931886    185      17  58575     -0.34467      0.63483
3906        12   48951467   48998829     96      20  58368      0.85419       0.1965
54934       12   49036994   49111035    171      15  58315       1.6153     0.053128
904         12   49072241   49145781    167      17  58080       1.5512     0.060431
112         12   49149975   49217820    123      18  57638         2.59    0.0047995
784         12   49173215   49232726    108      19  57321       2.9036    0.0018445
9416        12   49213539   49280957    138      24  57756       1.1646      0.12209
27289       12   49240916   49294653    125      19  58071       1.6046     0.054292
85478       12   49262893   49335696    194      15  58069       1.9858     0.023529
51303       12   49305742   49354330    146      10  58153       2.0011     0.022693
377         12   49319987   49386309    151      13  58279       1.9093     0.028114
7471        12   49337236   49386396    103      11  58210       1.7706     0.038318
7480        12   49349123   49400641     78      14  57496       1.9847     0.023588
23109       12   49378933   49428088     49      10  56189      0.78339       0.2167
5571        12   49386055   49448012     53       8  56518      0.89964      0.18416
8085        12   49402758   49488935     84      12  57438      0.76794      0.22126
121268      12   49448467   49498808     58      12  57088      0.69242      0.24434
50846       12   49473204   49523602     67       9  56940       0.1523      0.43947
55716       12   49480334   49539683     73       6  57233     -0.01298      0.50518
10376       12   49511565   49560304     60       3  57775     -0.11252      0.54479
7846        12   49568578   49618107     77      11  57856      0.34048      0.36675
84790       12   49586715   49677117    168      28  56417       1.2969      0.09733
5630        12   49653796   49702481    135      15  56358      0.62545      0.26584
10024       12   49681971   49735514    147      13  55394      0.55757      0.28857
79962       12   49705721   49757467    128      14  55468       1.4004     0.080691
338761      12   49716200   49765971    103      14  55577       2.0211     0.021633
65244       12   49725688   49931208    418      23  56764        3.207   0.00067058
23416       12   49897834   49962091    105      16  57323       3.6744   0.00011919
